deputado_id,switch_date,effect,abs_effect,n_pre,n_post,ideology_distance,direction,crosses_coalition,tenure_years,experience_cat,new_party_size,party_size_cat,vulnerability,old_CAT,new_CAT
109429,2019-02-27 16:21:00+00:00,0.013452705128756397,0.013452705128756397,12,12,,Unknown,False,6.99,Mid,24,Medium,Low,,Right
109429,2019-08-16 16:25:00+00:00,0.013452705128756397,0.013452705128756397,12,12,0.0,Unknown,False,6.99,Mid,25,Medium,Low,Right,Right
109429,2022-04-06 18:07:00+00:00,0.013452705128756397,0.013452705128756397,12,12,,Unknown,False,6.99,Mid,0,Minor,Low,Right,
114941,2018-04-02 20:20:00+00:00,0.03024427765104224,0.03024427765104224,22,8,0.159,Unknown,False,2.71,Junior,10,Medium,Low,Center,Center
116663,2013-10-08 16:30:00+00:00,-0.019018819520047664,0.019018819520047664,43,6,0.27,Unknown,False,2.21,Junior,30,Major,Low,Left,Left
122158,2018-04-11 17:04:00+00:00,0.008166061731094458,0.008166061731094458,15,23,0.48700000000000004,Unknown,False,6.63,Mid,41,Major,Low,Center,Right
122158,2022-02-23 00:00:00+00:00,0.008166061731094458,0.008166061731094458,15,23,,Unknown,False,6.63,Mid,0,Minor,Low,Right,
122158,2022-03-31 20:37:00+00:00,0.008166061731094458,0.008166061731094458,15,23,,Unknown,False,6.63,Mid,44,Major,Low,,Right
129618,2004-06-23 10:21:00+00:00,-0.012275985200513775,0.012275985200513775,11,55,0.295,Unknown,False,1.62,Junior,45,Major,Low,Right,Right
129618,2005-02-15 19:06:00+00:00,-0.012275985200513775,0.012275985200513775,11,55,0.271,Unknown,False,1.62,Junior,91,Major,Low,Right,Center
129618,2005-02-22 13:03:00+00:00,-0.012275985200513775,0.012275985200513775,11,55,,Unknown,False,1.62,Junior,0,Minor,Low,Center,
129618,2005-02-28 11:13:00+00:00,-0.012275985200513775,0.012275985200513775,11,55,,Unknown,False,1.62,Junior,91,Major,Low,,Center
129618,2005-04-15 10:54:00+00:00,-0.012275985200513775,0.012275985200513775,11,55,0.306,Unknown,False,1.62,Junior,52,Major,Low,Center,Right
129618,2007-01-25 00:00:00+00:00,-0.012275985200513775,0.012275985200513775,11,55,0.0030000000000000027,Unknown,False,1.62,Junior,39,Major,Low,Right,Right
129618,2020-12-21 17:35:00+00:00,-0.012275985200513775,0.012275985200513775,11,55,0.009000000000000008,Unknown,False,1.62,Junior,23,Medium,Low,Right,Right
133374,2005-02-15 00:58:00+00:00,-0.016371570636554422,0.016371570636554422,60,53,0.821,Unknown,False,12.3,Senior,52,Major,Low,Left,Right
133374,2005-10-04 13:55:00+00:00,-0.016371570636554422,0.016371570636554422,60,53,0.7749999999999999,Unknown,False,12.3,Senior,20,Medium,Low,Right,Left
133374,2011-10-26 12:02:00+00:00,-0.016371570636554422,0.016371570636554422,60,53,0.752,Unknown,False,12.3,Senior,38,Major,Low,Left,Right
133374,2013-10-02 13:01:00+00:00,-0.016371570636554422,0.016371570636554422,60,53,0.353,Unknown,False,12.3,Senior,12,Medium,Low,Right,Center
133374,2016-03-09 15:36:00+00:00,-0.016371570636554422,0.016371570636554422,60,53,,Unknown,False,12.3,Senior,0,Minor,Low,Center,
133374,2017-05-19 00:00:00+00:00,-0.016371570636554422,0.016371570636554422,60,53,,Unknown,False,12.3,Senior,15,Medium,Low,,Right
133374,2018-04-11 12:39:00+00:00,-0.016371570636554422,0.016371570636554422,60,53,0.09000000000000002,Unknown,False,12.3,Senior,56,Major,Low,Right,Center
133374,2018-05-21 11:16:00+00:00,-0.016371570636554422,0.016371570636554422,60,53,0.0,Unknown,False,12.3,Senior,39,Major,Low,Center,Center
133375,2005-02-14 09:21:00+00:00,0.018868224678813626,0.018868224678813626,7,15,1.053,Unknown,False,2.15,Junior,52,Major,Low,Left,Right
133375,2005-09-20 19:32:00+00:00,0.018868224678813626,0.018868224678813626,7,15,0.9590000000000001,Unknown,False,2.15,Junior,28,Medium,Low,Right,Left
133377,2005-08-30 16:52:00+00:00,-0.020551762828451767,0.020551762828451767,5,9,,Unknown,False,2.3,Junior,0,Minor,Low,Left,
133377,2005-09-15 17:01:00+00:00,-0.020551762828451767,0.020551762828451767,5,9,,Unknown,False,2.3,Junior,20,Medium,Low,,Left
133440,2005-05-25 20:48:00+00:00,-0.013005912057114093,0.013005912057114093,14,12,0.281,Unknown,False,2.2,Junior,52,Major,Low,Center,Right
133440,2006-01-30 17:51:00+00:00,-0.013005912057114093,0.013005912057114093,14,12,0.281,Unknown,False,2.2,Junior,54,Major,Low,Right,Center
136811,2003-06-02 00:00:00+00:00,-0.07821424221914562,0.07821424221914562,25,29,0.11499999999999999,Unknown,False,15.25,Senior,48,Major,Low,Right,Right
136811,2018-12-11 10:29:00+00:00,-0.07821424221914562,0.07821424221914562,25,29,0.09700000000000009,Unknown,False,15.25,Senior,20,Medium,Low,Right,Right
137070,2016-02-23 16:59:00+00:00,0.03147817586213493,0.03147817586213493,12,18,0.853,Unknown,False,0.66,Junior,39,Major,Low,Left,Right
137070,2019-05-22 17:05:00+00:00,0.03147817586213493,0.03147817586213493,12,18,0.009000000000000008,Unknown,False,0.66,Junior,26,Medium,Low,Right,Right
137070,2022-03-23 10:30:00+00:00,0.03147817586213493,0.03147817586213493,12,18,0.14299999999999996,Unknown,False,0.66,Junior,45,Major,Low,Right,Right
141383,2009-11-03 18:37:00+00:00,-0.0295733314759688,0.0295733314759688,29,22,0.309,Unknown,False,2.295,Junior,8,Minor,Low,Center,Right
141389,2007-04-23 00:00:00+00:00,-0.027909579817047586,0.027909579817047586,6,68,0.02200000000000002,Unknown,False,0.15,Junior,62,Major,Low,Right,Right
141408,2007-03-29 00:00:00+00:00,0.021206536008725657,0.021206536008725657,15,137,,Unknown,False,11.64,Senior,25,Medium,Low,,Right
141408,2007-04-10 00:00:00+00:00,0.021206536008725657,0.021206536008725657,15,137,,Unknown,False,11.64,Senior,0,Minor,Low,Right,
141408,2007-06-11 00:00:00+00:00,0.021206536008725657,0.021206536008725657,15,137,,Unknown,False,11.64,Senior,25,Medium,Low,,Right
141408,2007-07-05 18:32:00+00:00,0.021206536008725657,0.021206536008725657,15,137,0.04999999999999999,Unknown,False,11.64,Senior,6,Minor,Low,Right,Right
141408,2019-08-16 16:25:00+00:00,0.021206536008725657,0.021206536008725657,15,137,0.0,Unknown,False,11.64,Senior,25,Medium,Low,Right,Right
141412,2007-09-21 00:00:00+00:00,0.0659905522389028,0.0659905522389028,11,6,0.894,Unknown,False,0.33,Junior,11,Medium,Low,Left,Right
141412,2007-10-31 00:00:00+00:00,0.0659905522389028,0.0659905522389028,11,6,0.894,Unknown,False,0.33,Junior,24,Medium,Low,Right,Left
141412,2009-09-30 18:38:00+00:00,0.0659905522389028,0.0659905522389028,11,6,0.778,Unknown,False,0.33,Junior,43,Major,Low,Left,Right
141417,2016-03-15 17:50:00+00:00,-0.04375442204287994,0.04375442204287994,9,9,0.246,Unknown,False,8.77,Mid,39,Major,Low,Center,Right
141417,2019-05-22 17:05:00+00:00,-0.04375442204287994,0.04375442204287994,9,9,0.009000000000000008,Unknown,False,8.77,Mid,26,Medium,Low,Right,Right
141422,2007-04-23 00:00:00+00:00,-0.19820092218770283,0.19820092218770283,19,15,0.02200000000000002,Unknown,False,14.24,Senior,62,Major,Low,Right,Right
141422,2022-02-23 00:00:00+00:00,-0.19820092218770283,0.19820092218770283,19,15,,Unknown,False,14.24,Senior,0,Minor,Low,Right,
141427,2015-11-25 18:47:00+00:00,0.034598926325851716,0.034598926325851716,22,13,,Unknown,False,10.7,Senior,0,Minor,Low,Left,
141427,2016-03-21 16:55:00+00:00,0.034598926325851716,0.034598926325851716,22,13,,Unknown,False,10.7,Senior,74,Major,Low,,Center
141427,2018-05-21 11:16:00+00:00,0.034598926325851716,0.034598926325851716,22,13,0.0,Unknown,False,10.7,Senior,39,Major,Low,Center,Center
141429,2007-04-23 00:00:00+00:00,-0.09169612876445399,0.09169612876445399,5,18,0.02200000000000002,Unknown,False,0.11,Junior,62,Major,Low,Right,Right
141430,2011-10-26 12:05:00+00:00,-0.01972708959691378,0.01972708959691378,6,10,,Unknown,False,8.495000000000001,Mid,38,Major,Low,,Right
141430,2016-03-21 00:00:00+00:00,-0.01972708959691378,0.01972708959691378,6,10,0.353,Unknown,False,8.495000000000001,Mid,9,Minor,Low,Right,Center
141435,2009-11-03 18:28:00+00:00,-0.023413576484156526,0.023413576484156526,80,40,0.309,Unknown,False,2.28,Junior,8,Minor,Low,Center,Right
141439,2018-03-27 14:38:00+00:00,0.017484084197410862,0.017484084197410862,10,15,0.18100000000000005,Unknown,False,10.44,Senior,20,Medium,Low,Left,Left
141441,2009-10-06 15:43:00+00:00,-0.045054135900539694,0.045054135900539694,12,6,0.24900000000000005,Unknown,False,9.58,Mid,8,Minor,Low,Right,Right
141441,2016-03-21 18:09:00+00:00,-0.045054135900539694,0.045054135900539694,12,6,0.40499999999999997,Unknown,False,9.58,Mid,9,Minor,Low,Right,Center
141441,2017-01-27 17:41:00+00:00,-0.045054135900539694,0.045054135900539694,12,6,0.448,Unknown,False,9.58,Mid,33,Major,Low,Center,Left
141441,2018-04-11 19:53:00+00:00,-0.045054135900539694,0.045054135900539694,12,6,0.9690000000000001,Unknown,False,9.58,Mid,12,Medium,Low,Left,Right
141442,2009-09-30 13:15:00+00:00,-0.18554691637407394,0.18554691637407394,18,28,0.309,Unknown,False,2.1900000000000004,Junior,43,Major,Low,Center,Right
141443,2007-04-23 00:00:00+00:00,-0.013552650661552847,0.013552650661552847,5,22,0.02200000000000002,Unknown,False,0.15,Junior,62,Major,Low,Right,Right
141447,2007-04-23 00:00:00+00:00,-0.08729237450616047,0.08729237450616047,14,32,0.02200000000000002,Unknown,False,3.83,Junior,62,Major,Low,Right,Right
141447,2011-10-26 12:07:00+00:00,-0.08729237450616047,0.08729237450616047,14,32,0.267,Unknown,False,3.83,Junior,38,Major,Low,Right,Right
141448,2007-02-01 09:54:00+00:00,0.03067250311954672,0.03067250311954672,17,10,0.832,Unknown,False,4.29,Junior,39,Major,Low,Left,Right
141448,2011-10-26 19:16:00+00:00,0.03067250311954672,0.03067250311954672,17,10,0.05199999999999999,Unknown,False,4.29,Junior,38,Major,Low,Right,Right
141450,2013-10-02 13:31:00+00:00,-0.13176055768592004,0.13176055768592004,55,13,0.521,Unknown,False,8.41,Mid,12,Medium,Low,Right,Center
141450,2016-03-21 18:37:00+00:00,-0.13176055768592004,0.13176055768592004,55,13,0.448,Unknown,False,8.41,Mid,36,Major,Low,Center,Left
141450,2018-04-04 12:17:00+00:00,-0.13176055768592004,0.13176055768592004,55,13,,Unknown,False,8.41,Mid,0,Minor,Low,Left,
141450,2018-04-10 19:32:00+00:00,-0.13176055768592004,0.13176055768592004,55,13,,Unknown,False,8.41,Mid,39,Major,Low,,Right
141454,2016-03-01 18:33:00+00:00,0.04293366949273962,0.04293366949273962,31,23,0.659,Unknown,False,9.07,Mid,4,Minor,Low,Center,Right
141454,2018-04-11 09:41:00+00:00,0.04293366949273962,0.04293366949273962,31,23,0.126,Unknown,False,9.07,Mid,48,Major,Low,Right,Right
141454,2018-12-11 10:29:00+00:00,0.04293366949273962,0.04293366949273962,31,23,0.09700000000000009,Unknown,False,9.07,Mid,20,Medium,Low,Right,Right
141460,2007-04-23 00:00:00+00:00,-0.013686695913772196,0.013686695913772196,29,56,0.02200000000000002,Unknown,False,0.15,Junior,62,Major,Low,Right,Right
141462,2007-04-23 00:00:00+00:00,0.012952274727888236,0.012952274727888236,5,24,0.02200000000000002,Unknown,False,2.91,Junior,62,Major,Low,Right,Right
141476,2007-04-02 16:34:00+00:00,-0.03957603643132035,0.03957603643132035,12,22,0.292,Unknown,False,0.09,Junior,39,Major,Low,Right,Right
141483,2007-03-19 15:37:00+00:00,-0.007812164340531141,0.007812164340531141,11,26,0.692,Unknown,False,0.1,Junior,39,Major,Low,Left,Right
141483,2007-04-25 11:29:00+00:00,-0.007812164340531141,0.007812164340531141,11,26,0.692,Unknown,False,0.1,Junior,13,Medium,Low,Right,Left
141483,2016-03-15 20:07:00+00:00,-0.007812164340531141,0.007812164340531141,11,26,0.246,Unknown,False,0.1,Junior,19,Medium,Low,Center,Right
141486,2007-04-23 00:00:00+00:00,0.04739907881426614,0.04739907881426614,6,30,0.02200000000000002,Unknown,False,0.11,Junior,62,Major,Low,Right,Right
141490,2009-11-06 12:46:00+00:00,-0.02114807958039018,0.02114807958039018,19,9,0.653,Unknown,False,2.28,Junior,89,Major,Low,Left,Center
141490,2018-05-21 11:16:00+00:00,-0.02114807958039018,0.02114807958039018,19,9,0.0,Unknown,False,2.28,Junior,39,Major,Low,Center,Center
141495,2009-11-12 14:59:00+00:00,-0.01018698450871236,0.01018698450871236,36,98,0.02499999999999998,Unknown,False,2.22,Junior,61,Major,Low,Center,Center
141496,2007-04-23 00:00:00+00:00,-0.13529652484770668,0.13529652484770668,61,50,0.02200000000000002,Unknown,False,6.13,Mid,62,Major,Low,Right,Right
141496,2013-08-29 12:11:00+00:00,-0.13529652484770668,0.13529652484770668,61,50,0.008000000000000007,Unknown,False,6.13,Mid,41,Major,Low,Right,Right
141496,2013-10-03 16:48:00+00:00,-0.13529652484770668,0.13529652484770668,61,50,0.654,Unknown,False,6.13,Mid,12,Medium,Low,Right,Center
141500,2007-04-23 00:00:00+00:00,-0.10359647542397707,0.10359647542397707,13,14,0.02200000000000002,Unknown,False,4.3,Junior,62,Major,Low,Right,Right
141500,2011-10-26 12:03:00+00:00,-0.10359647542397707,0.10359647542397707,13,14,0.267,Unknown,False,4.3,Junior,38,Major,Low,Right,Right
141518,2013-10-01 11:49:00+00:00,-0.07856318390460972,0.07856318390460972,15,10,0.506,Unknown,False,9.7,Mid,18,Medium,Low,Left,Center
141518,2014-04-24 00:00:00+00:00,-0.07856318390460972,0.07856318390460972,15,10,0.0,Unknown,False,9.7,Mid,18,Medium,Low,Center,Center
141518,2018-12-17 15:27:00+00:00,-0.07856318390460972,0.07856318390460972,15,10,0.0,Unknown,False,9.7,Mid,2,Minor,Low,Center,Center
141530,2007-04-23 00:00:00+00:00,-0.043657148835350774,0.043657148835350774,25,41,0.02200000000000002,Unknown,False,0.195,Junior,62,Major,Low,Right,Right
141530,2010-03-03 19:33:00+00:00,-0.043657148835350774,0.043657148835350774,25,41,0.008000000000000007,Unknown,False,0.195,Junior,38,Major,Low,Right,Right
141535,2009-05-13 17:47:00+00:00,0.0031411368162276715,0.0031411368162276715,6,10,0.678,Unknown,False,1.74,Junior,61,Major,Low,Left,Center
141537,2011-10-26 12:06:00+00:00,-0.06694713980358966,0.06694713980358966,27,20,0.806,Unknown,False,4.2,Junior,38,Major,Low,Left,Right
141546,2007-04-23 00:00:00+00:00,-0.24616610444222067,0.24616610444222067,16,8,0.02200000000000002,Unknown,False,0.12,Junior,62,Major,Low,Right,Right
141552,2013-10-02 17:08:00+00:00,-0.09454588645146891,0.09454588645146891,42,29,0.557,Unknown,False,8.094999999999999,Mid,12,Medium,Low,Left,Center
141552,2015-11-19 18:18:00+00:00,-0.09454588645146891,0.09454588645146891,42,29,,Unknown,False,8.094999999999999,Mid,0,Minor,Low,Center,
141552,2016-03-11 09:46:00+00:00,-0.09454588645146891,0.09454588645146891,42,29,,Unknown,False,8.094999999999999,Mid,74,Major,Low,,Center
141552,2017-06-27 17:19:00+00:00,-0.09454588645146891,0.09454588645146891,42,29,0.607,Unknown,False,8.094999999999999,Mid,33,Major,Low,Center,Left
141552,2018-04-11 14:28:00+00:00,-0.09454588645146891,0.09454588645146891,42,29,0.607,Unknown,False,8.094999999999999,Mid,56,Major,Low,Left,Center
141552,2018-05-21 11:16:00+00:00,-0.09454588645146891,0.09454588645146891,42,29,0.0,Unknown,False,8.094999999999999,Mid,39,Major,Low,Center,Center
141555,2019-08-16 16:25:00+00:00,0.037203439124035675,0.037203439124035675,59,32,0.0,Unknown,False,12.13,Senior,25,Medium,Low,Right,Right
141558,2007-02-02 11:13:00+00:00,0.05062644147362703,0.05062644147362703,7,64,1.211,Unknown,False,9.864999999999998,Mid,35,Major,Low,Left,Right
141558,2017-08-09 20:26:00+00:00,0.05062644147362703,0.05062644147362703,7,64,0.29900000000000004,Unknown,False,9.864999999999998,Mid,6,Minor,Low,Right,Right
141558,2017-09-25 00:00:00+00:00,0.05062644147362703,0.05062644147362703,7,64,,Unknown,False,9.864999999999998,Mid,0,Minor,Low,Right,
141558,2018-04-17 19:56:00+00:00,0.05062644147362703,0.05062644147362703,7,64,,Unknown,False,9.864999999999998,Mid,48,Major,Low,,Center
141562,2018-05-21 11:16:00+00:00,0.0022612664363216087,0.0022612664363216087,8,5,0.0,Unknown,False,10.59,Senior,39,Major,Low,Center,Center
141563,2009-11-03 18:33:00+00:00,-0.040124235014536005,0.040124235014536005,49,24,0.5479999999999999,Unknown,False,2.21,Junior,15,Medium,Low,Center,Left
141563,2016-03-17 13:43:00+00:00,-0.040124235014536005,0.040124235014536005,49,24,0.9410000000000001,Unknown,False,2.21,Junior,51,Major,Low,Left,Right
141563,2018-12-11 10:29:00+00:00,-0.040124235014536005,0.040124235014536005,49,24,0.09700000000000009,Unknown,False,2.21,Junior,20,Medium,Low,Right,Right
143084,2022-04-04 14:29:00+00:00,-0.014015814392023157,0.014015814392023157,32,27,0.11600000000000002,Unknown,False,2.72,Junior,10,Medium,Low,Center,Right
143632,2013-10-08 18:03:00+00:00,0.005429177466086252,0.005429177466086252,100,11,0.557,Unknown,False,10.58,Senior,12,Medium,Low,Left,Center
143632,2015-11-18 19:10:00+00:00,0.005429177466086252,0.005429177466086252,100,11,,Unknown,False,10.58,Senior,0,Minor,Low,Center,
143632,2016-03-02 16:09:00+00:00,0.005429177466086252,0.005429177466086252,100,11,,Unknown,False,10.58,Senior,36,Major,Low,,Right
147975,2011-10-26 12:05:00+00:00,-0.08173175753240484,0.08173175753240484,46,10,0.025999999999999968,Unknown,False,4.63,Junior,38,Major,Low,Right,Right
147975,2013-10-09 11:14:00+00:00,-0.08173175753240484,0.08173175753240484,46,10,0.05199999999999999,Unknown,False,4.63,Junior,34,Major,Low,Right,Right
148134,2018-03-27 19:58:00+00:00,-0.38461722669720727,0.38461722669720727,18,11,0.259,Unknown,False,10.44,Senior,11,Medium,Low,Right,Right
149327,2007-04-23 00:00:00+00:00,0.008827021617914946,0.008827021617914946,35,20,0.02200000000000002,Unknown,False,6.28,Mid,62,Major,Low,Right,Right
149327,2013-10-02 14:11:00+00:00,0.008827021617914946,0.008827021617914946,35,20,0.646,Unknown,False,6.28,Mid,12,Medium,Low,Right,Center
150418,2009-10-07 13:49:00+00:00,0.027585367624753512,0.027585367624753512,14,10,0.0,Unknown,False,2.51,Junior,8,Minor,Low,Right,Right
150418,2019-08-16 16:25:00+00:00,0.027585367624753512,0.027585367624753512,14,10,0.0,Unknown,False,2.51,Junior,25,Medium,Low,Right,Right
151208,2013-10-02 11:12:00+00:00,-0.01814696302235925,0.01814696302235925,27,19,0.272,Unknown,False,6.35,Mid,18,Medium,Low,Right,Center
151208,2014-04-24 00:00:00+00:00,-0.01814696302235925,0.01814696302235925,27,19,0.0,Unknown,False,6.35,Mid,18,Medium,Low,Center,Center
151208,2018-04-10 20:31:00+00:00,-0.01814696302235925,0.01814696302235925,27,19,0.521,Unknown,False,6.35,Mid,48,Major,Low,Center,Right
151208,2018-12-11 10:29:00+00:00,-0.01814696302235925,0.01814696302235925,27,19,0.09700000000000009,Unknown,False,6.35,Mid,20,Medium,Low,Right,Right
154178,2007-04-23 00:00:00+00:00,0.03746164133597294,0.03746164133597294,7,16,0.02200000000000002,Unknown,False,12.41,Senior,62,Major,Low,Right,Right
154178,2019-08-16 16:25:00+00:00,0.03746164133597294,0.03746164133597294,7,16,0.0,Unknown,False,12.41,Senior,25,Medium,Low,Right,Right
154919,2007-04-23 00:00:00+00:00,-0.045182051300319534,0.045182051300319534,14,17,0.02200000000000002,Unknown,False,7.59,Mid,62,Major,Low,Right,Right
154919,2011-10-26 12:08:00+00:00,-0.045182051300319534,0.045182051300319534,14,17,0.267,Unknown,False,7.59,Mid,38,Major,Low,Right,Right
157130,2022-04-05 15:20:00+00:00,-0.3852950412461784,0.3852950412461784,5,68,0.20200000000000007,Unknown,False,2.83,Junior,2,Minor,Low,Left,Left
160318,2007-04-23 00:00:00+00:00,0.009565588562011083,0.009565588562011083,9,22,0.02200000000000002,Unknown,False,3.73,Junior,62,Major,High,Right,Right
160509,2012-11-08 00:00:00+00:00,-0.0071924025487827,0.0071924025487827,11,7,0.28400000000000003,Unknown,False,1.23,Junior,32,Major,Low,Center,Right
160511,2015-09-30 11:45:00+00:00,-0.0042442245037449325,0.0042442245037449325,121,119,0.02100000000000002,Unknown,False,4.41,Junior,5,Minor,Low,Left,Left
160511,2018-03-05 18:10:00+00:00,-0.0042442245037449325,0.0042442245037449325,121,119,0.12700000000000006,Unknown,False,4.41,Junior,36,Major,Low,Left,Left
160515,2018-05-21 11:16:00+00:00,0.017086993675947293,0.017086993675947293,12,6,0.0,Unknown,False,6.585,Mid,39,Major,Low,Center,Center
160527,2018-12-11 10:29:00+00:00,0.011256365709758125,0.011256365709758125,20,7,0.09700000000000009,Unknown,False,7.32,Mid,20,Medium,Low,Right,Right
160531,2019-08-16 16:25:00+00:00,0.005794163094436852,0.005794163094436852,8,8,0.0,Unknown,False,8.09,Mid,25,Medium,Low,Right,Right
160533,2011-10-27 16:16:00+00:00,-0.033643339164652064,0.033643339164652064,36,19,0.05199999999999999,Unknown,False,2.15,Junior,38,Major,Low,Right,Right
160533,2013-08-07 12:21:00+00:00,-0.033643339164652064,0.033643339164652064,36,19,0.05199999999999999,Unknown,False,2.15,Junior,34,Major,Low,Right,Right
160533,2013-10-09 16:19:00+00:00,-0.033643339164652064,0.033643339164652064,36,19,0.40499999999999997,Unknown,False,2.15,Junior,12,Medium,Low,Right,Center
160544,2011-10-26 12:07:00+00:00,0.003040255103281528,0.003040255103281528,28,49,0.267,Unknown,False,7.07,Mid,38,Major,Low,Right,Right
160544,2018-04-11 11:37:00+00:00,0.003040255103281528,0.003040255103281528,28,49,0.194,Unknown,False,7.07,Mid,56,Major,Low,Right,Center
160544,2018-05-21 11:16:00+00:00,0.003040255103281528,0.003040255103281528,28,49,0.0,Unknown,False,7.07,Mid,39,Major,Low,Center,Center
160546,2011-10-26 12:01:00+00:00,-0.16671357440647977,0.16671357440647977,31,20,,Unknown,False,2.28,Junior,38,Major,Low,,Right
160546,2013-10-01 17:58:00+00:00,-0.16671357440647977,0.16671357440647977,31,20,0.22,Unknown,False,2.28,Junior,18,Medium,Low,Right,Center
160546,2014-04-24 00:00:00+00:00,-0.16671357440647977,0.16671357440647977,31,20,0.0,Unknown,False,2.28,Junior,18,Medium,Low,Center,Center
160559,2018-05-21 11:16:00+00:00,0.008454996816273541,0.008454996816273541,13,8,0.0,Unknown,False,6.96,Mid,39,Major,Low,Center,Center
160563,2011-10-26 12:07:00+00:00,-0.009383810615590432,0.009383810615590432,109,96,0.267,Unknown,False,0.35,Junior,38,Major,Low,Right,Right
160576,2011-10-26 12:09:00+00:00,0.0046555136683701474,0.0046555136683701474,11,7,0.806,Unknown,False,0.7,Junior,38,Major,Low,Left,Right
160576,2013-10-07 11:21:00+00:00,0.0046555136683701474,0.0046555136683701474,11,7,0.05199999999999999,Unknown,False,0.7,Junior,8,Minor,Low,Right,Right
160596,2011-10-26 12:02:00+00:00,0.022921898572327598,0.022921898572327598,5,7,0.267,Unknown,False,6.404999999999999,Mid,38,Major,Low,Right,Right
160596,2018-04-10 17:54:00+00:00,0.022921898572327598,0.022921898572327598,5,7,0.30100000000000005,Unknown,False,6.404999999999999,Mid,48,Major,Low,Right,Right
160596,2018-12-11 10:29:00+00:00,0.022921898572327598,0.022921898572327598,5,7,0.09700000000000009,Unknown,False,6.404999999999999,Mid,20,Medium,Low,Right,Right
160600,2013-10-04 11:23:00+00:00,-0.006161364687083892,0.006161364687083892,72,61,0.099,Unknown,False,4.51,Junior,18,Medium,Low,Center,Center
160600,2014-04-24 00:00:00+00:00,-0.006161364687083892,0.006161364687083892,72,61,0.0,Unknown,False,4.51,Junior,18,Medium,Low,Center,Center
160600,2016-03-17 16:39:00+00:00,-0.006161364687083892,0.006161364687083892,72,61,0.5599999999999999,Unknown,False,4.51,Junior,14,Medium,Low,Center,Left
160600,2018-04-10 19:14:00+00:00,-0.006161364687083892,0.006161364687083892,72,61,1.073,Unknown,False,4.51,Junior,41,Major,Low,Left,Right
160600,2022-02-23 00:00:00+00:00,-0.006161364687083892,0.006161364687083892,72,61,,Unknown,False,4.51,Junior,0,Minor,Low,Right,
160601,2018-03-14 19:26:00+00:00,-0.05012251342497254,0.05012251342497254,36,33,0.272,Unknown,False,6.61,Mid,19,Medium,Low,Right,Right
160601,2020-04-30 14:49:00+00:00,-0.05012251342497254,0.05012251342497254,36,33,0.15599999999999997,Unknown,False,6.61,Mid,24,Medium,Low,Right,Right
160601,2021-08-27 14:08:00+00:00,-0.05012251342497254,0.05012251342497254,36,33,0.009000000000000008,Unknown,False,6.61,Mid,24,Medium,Low,Right,Right
160612,2011-10-26 18:08:00+00:00,0.000999968905015594,0.000999968905015594,10,6,0.726,Unknown,False,6.14,Mid,38,Major,Low,Left,Right
160612,2016-03-21 20:25:00+00:00,0.000999968905015594,0.000999968905015594,10,6,0.194,Unknown,False,6.14,Mid,74,Major,Low,Right,Center
160612,2017-09-05 18:58:00+00:00,0.000999968905015594,0.000999968905015594,10,6,0.09000000000000002,Unknown,False,6.14,Mid,15,Medium,Low,Center,Right
160612,2018-03-20 11:15:00+00:00,0.000999968905015594,0.000999968905015594,10,6,0.397,Unknown,False,6.14,Mid,41,Major,Low,Right,Right
160621,2016-03-30 20:03:00+00:00,-0.2279464730012231,0.2279464730012231,23,19,0.78,Unknown,False,4.43,Junior,36,Major,Low,Left,Right
160626,2011-11-08 16:39:00+00:00,-0.05733721290021339,0.05733721290021339,8,6,0.46099999999999997,Unknown,False,4.33,Junior,16,Medium,Low,Center,Left
160626,2013-09-11 16:10:00+00:00,-0.05733721290021339,0.05733721290021339,8,6,,Unknown,False,4.33,Junior,0,Minor,Low,Left,
160626,2013-10-01 18:33:00+00:00,-0.05733721290021339,0.05733721290021339,8,6,,Unknown,False,4.33,Junior,84,Major,Low,,Center
160632,2013-10-04 15:15:00+00:00,0.015354398633048648,0.015354398633048648,7,24,0.506,Unknown,False,9.31,Mid,18,Medium,Low,Left,Center
160632,2014-04-24 00:00:00+00:00,0.015354398633048648,0.015354398633048648,7,24,0.0,Unknown,False,9.31,Mid,18,Medium,Low,Center,Center
160632,2018-12-17 15:27:00+00:00,0.015354398633048648,0.015354398633048648,7,24,0.0,Unknown,False,9.31,Mid,2,Minor,Low,Center,Center
160636,2013-10-08 19:11:00+00:00,0.018719799554530014,0.018719799554530014,13,24,0.22200000000000003,Unknown,False,2.28,Junior,21,Medium,Low,Center,Right
160637,2013-10-02 15:21:00+00:00,0.05560353691638434,0.05560353691638434,17,10,0.40499999999999997,Unknown,False,2.3200000000000003,Junior,12,Medium,Low,Right,Center
160637,2018-04-06 17:49:00+00:00,0.05560353691638434,0.05560353691638434,17,10,0.24900000000000003,Unknown,False,2.3200000000000003,Junior,19,Medium,Low,Center,Right
160643,2013-10-02 15:45:00+00:00,-0.05917001263860869,0.05917001263860869,51,18,0.373,Unknown,False,4.2,Junior,12,Medium,Low,Left,Center
160643,2016-03-10 09:58:00+00:00,-0.05917001263860869,0.05917001263860869,51,18,,Unknown,False,4.2,Junior,0,Minor,Low,Center,
160643,2018-04-04 11:29:00+00:00,-0.05917001263860869,0.05917001263860869,51,18,,Unknown,False,4.2,Junior,13,Medium,Low,,Center
