id,uri,nome,nomeEleitoral,siglaPartido,uriPartido,siglaUf,idLegislatura,email,urlFoto,dataHora,situacao,condicaoEleitoral,descricaoStatus,deputado_id,idLegislatura_inicial,data_inicio_carreira,partido_inicio_carreira,condicao_eleitoral_inicial
74288,https://dadosabertos.camara.leg.br/api/v2/deputados/74288,MANINHA,MANINHA,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,DF,52,,https://www.camara.leg.br/internet/deputado/bandep/74288.jpg,2007-01-31T00:00,Fim de Mandato,Titular,Saída - Afastamento definitivo - Término da Legislatura,74288,52,2003-02-01T00:00,PT,Titular
179382,https://dadosabertos.camara.leg.br/api/v2/deputados/179382,MANOEL ANTUNES,MANOEL ANTUNES,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,SP,54,,https://www.camara.leg.br/internet/deputado/bandep/179382.jpg,2011-02-01T00:00,,,Nome no início da legislatura / Partido no início da legislatura,179382,54,2011-02-01T00:00,PDT,
179382,https://dadosabertos.camara.leg.br/api/v2/deputados/179382,MANOEL ANTUNES,MANOEL ANTUNES,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,SP,54,,https://www.camara.leg.br/internet/deputado/bandep/179382.jpg,2015-01-01T13:02,Convocado,Suplente,Diverso - Convocação Eleito ou Suplente - Aguardando Convocação de Suplente,179382,54,2011-02-01T00:00,PDT,
179382,https://dadosabertos.camara.leg.br/api/v2/deputados/179382,MANOEL ANTUNES,MANOEL ANTUNES,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,SP,54,,https://www.camara.leg.br/internet/deputado/bandep/179382.jpg,2015-01-01T13:02,Convocado,Suplente,Diverso - Convocação Eleito ou Suplente,179382,54,2011-02-01T00:00,PDT,
179382,https://dadosabertos.camara.leg.br/api/v2/deputados/179382,MANOEL ANTUNES,MANOEL ANTUNES,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,SP,54,,https://www.camara.leg.br/internet/deputado/bandep/179382.jpg,2015-01-01T19:21,Exercício,Suplente,Entrada - Posse de Suplente - Posse como Suplente,179382,54,2011-02-01T00:00,PDT,
179382,https://dadosabertos.camara.leg.br/api/v2/deputados/179382,MANOEL ANTUNES,MANOEL ANTUNES,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,SP,54,,https://www.camara.leg.br/internet/deputado/bandep/179382.jpg,2015-01-31T23:59,Fim de Mandato,Suplente,Saída - Afastamento definitivo - Término da Legislatura,179382,54,2011-02-01T00:00,PDT,
141490,https://dadosabertos.camara.leg.br/api/v2/deputados/141490,MANOEL JUNIOR,MANOEL JUNIOR,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,PB,53,,https://www.camara.leg.br/internet/deputado/bandep/141490.jpg,2007-02-01T00:00,Exercício,Titular,Entrada - Posse de Eleito Titular - Posse na Sessão Preparatória / Nome no início da legislatura / Partido no início da legislatura,141490,53,2007-02-01T00:00,PSB,Titular
141490,https://dadosabertos.camara.leg.br/api/v2/deputados/141490,MANOEL JUNIOR,MANOEL JUNIOR,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PB,53,,https://www.camara.leg.br/internet/deputado/bandep/141490.jpg,2009-11-06T12:46,Exercício,Titular,Alteração de partido,141490,53,2007-02-01T00:00,PSB,Titular
141490,https://dadosabertos.camara.leg.br/api/v2/deputados/141490,MANOEL JUNIOR,MANOEL JUNIOR,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PB,53,,https://www.camara.leg.br/internet/deputado/bandep/141490.jpg,2011-01-31T23:59,Fim de Mandato,Titular,Saída - Afastamento definitivo - Término da Legislatura,141490,53,2007-02-01T00:00,PSB,Titular
141490,https://dadosabertos.camara.leg.br/api/v2/deputados/141490,MANOEL JUNIOR,MANOEL JUNIOR,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PB,54,,https://www.camara.leg.br/internet/deputado/bandep/141490.jpg,2011-02-01T00:00,Exercício,Titular,Entrada - Posse de Eleito Titular - Posse na Sessão Preparatória / Nome no início da legislatura / Partido no início da legislatura,141490,53,2007-02-01T00:00,PSB,Titular
141490,https://dadosabertos.camara.leg.br/api/v2/deputados/141490,MANOEL JUNIOR,MANOEL JUNIOR,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PB,54,,https://www.camara.leg.br/internet/deputado/bandep/141490.jpg,2015-01-31T23:59,Fim de Mandato,Titular,Saída - Afastamento definitivo - Término da Legislatura,141490,53,2007-02-01T00:00,PSB,Titular
141490,https://dadosabertos.camara.leg.br/api/v2/deputados/141490,MANOEL JUNIOR,MANOEL JUNIOR,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PB,55,,https://www.camara.leg.br/internet/deputado/bandep/141490.jpg,2015-02-01T00:00,Exercício,Titular,Nome no início da legislatura / Partido no início da legislatura,141490,53,2007-02-01T00:00,PSB,Titular
141490,https://dadosabertos.camara.leg.br/api/v2/deputados/141490,MANOEL JUNIOR,MANOEL JUNIOR,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PB,55,,https://www.camara.leg.br/internet/deputado/bandep/141490.jpg,2015-02-01T10:00,Exercício,Titular,Entrada - Posse de Eleito Titular - Posse na Sessão Preparatória,141490,53,2007-02-01T00:00,PSB,Titular
141490,https://dadosabertos.camara.leg.br/api/v2/deputados/141490,MANOEL JUNIOR,MANOEL JUNIOR,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PB,55,,https://www.camara.leg.br/internet/deputado/bandep/141490.jpg,2017-01-01T00:00,Vacância,Titular,Saída - Afastamento definitivo - Renúncia - Vice-Prefeito de João Pessoa,141490,53,2007-02-01T00:00,PSB,Titular
141490,https://dadosabertos.camara.leg.br/api/v2/deputados/141490,MANOEL JUNIOR,MANOEL JUNIOR,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,PB,55,,https://www.camara.leg.br/internet/deputado/bandep/141490.jpg,2018-05-21T11:16,Vacância,Titular,Alteração de partido,141490,53,2007-02-01T00:00,PSB,Titular
141490,https://dadosabertos.camara.leg.br/api/v2/deputados/141490,MANOEL JUNIOR,MANOEL JUNIOR,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,PB,56,,https://www.camara.leg.br/internet/deputado/bandep/141490.jpg,2019-02-01T00:00,,,Nome no início da legislatura / Partido no início da legislatura,141490,53,2007-02-01T00:00,PSB,Titular
141490,https://dadosabertos.camara.leg.br/api/v2/deputados/141490,MANOEL JUNIOR,MANOEL JUNIOR,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,PB,56,,https://www.camara.leg.br/internet/deputado/bandep/141490.jpg,2021-04-12T10:21,Convocado,Suplente,Diverso - Convocação Eleito ou Suplente - Aguardando Convocação de Suplente,141490,53,2007-02-01T00:00,PSB,Titular
141490,https://dadosabertos.camara.leg.br/api/v2/deputados/141490,MANOEL JUNIOR,MANOEL JUNIOR,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,PB,56,,https://www.camara.leg.br/internet/deputado/bandep/141490.jpg,2021-04-12T12:57,Convocado,Suplente,Diverso - Convocação Eleito ou Suplente,141490,53,2007-02-01T00:00,PSB,Titular
141490,https://dadosabertos.camara.leg.br/api/v2/deputados/141490,MANOEL JUNIOR,MANOEL JUNIOR,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,PB,56,,https://www.camara.leg.br/internet/deputado/bandep/141490.jpg,2021-04-13T11:11,Suplência,Suplente,Diverso - Negativas de Recusa de Convocação - Impossibilidade de Assumir o Mandato,141490,53,2007-02-01T00:00,PSB,Titular
141490,https://dadosabertos.camara.leg.br/api/v2/deputados/141490,MANOEL JUNIOR,MANOEL JUNIOR,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,PB,56,,https://www.camara.leg.br/internet/deputado/bandep/141490.jpg,2022-02-18T12:15,Convocado,Suplente,Diverso - Convocação Eleito ou Suplente - Aguardando Convocação de Suplente,141490,53,2007-02-01T00:00,PSB,Titular
141490,https://dadosabertos.camara.leg.br/api/v2/deputados/141490,MANOEL JUNIOR,MANOEL JUNIOR,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,PB,56,,https://www.camara.leg.br/internet/deputado/bandep/141490.jpg,2022-02-18T15:34,Convocado,Suplente,Diverso - Convocação Eleito ou Suplente,141490,53,2007-02-01T00:00,PSB,Titular
141490,https://dadosabertos.camara.leg.br/api/v2/deputados/141490,MANOEL JUNIOR,MANOEL JUNIOR,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,PB,56,,https://www.camara.leg.br/internet/deputado/bandep/141490.jpg,2022-02-21T11:07,Suplência,Suplente,Diverso - Negativas de Recusa de Convocação - Impossibilidade de Assumir o Mandato,141490,53,2007-02-01T00:00,PSB,Titular
74456,https://dadosabertos.camara.leg.br/api/v2/deputados/74456,MANOEL SALVIANO,MANOEL SALVIANO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,CE,52,,https://www.camara.leg.br/internet/deputado/bandep/74456.jpg,2003-02-01T00:00,,,Nome no início da legislatura / Partido no início da legislatura,74456,51,1999-02-01T00:00,PSDB,Titular
74456,https://dadosabertos.camara.leg.br/api/v2/deputados/74456,MANOEL SALVIANO,MANOEL SALVIANO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,CE,52,,https://www.camara.leg.br/internet/deputado/bandep/74456.jpg,2003-02-04T00:00,Exercício,Suplente,Entrada - Posse de Suplente - Posse como Suplente,74456,51,1999-02-01T00:00,PSDB,Titular
74456,https://dadosabertos.camara.leg.br/api/v2/deputados/74456,MANOEL SALVIANO,MANOEL SALVIANO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,CE,52,,https://www.camara.leg.br/internet/deputado/bandep/74456.jpg,2003-02-04T00:00,Convocado,Suplente,Diverso - Convocação Eleito ou Suplente - Aguardando Convocação de Suplente,74456,51,1999-02-01T00:00,PSDB,Titular
74456,https://dadosabertos.camara.leg.br/api/v2/deputados/74456,MANOEL SALVIANO,MANOEL SALVIANO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,CE,52,,https://www.camara.leg.br/internet/deputado/bandep/74456.jpg,2003-02-04T00:00,Convocado,Suplente,Diverso - Convocação Eleito ou Suplente,74456,51,1999-02-01T00:00,PSDB,Titular
74456,https://dadosabertos.camara.leg.br/api/v2/deputados/74456,MANOEL SALVIANO,MANOEL SALVIANO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,CE,52,,https://www.camara.leg.br/internet/deputado/bandep/74456.jpg,2003-02-27T00:00,Licença,Suplente,Saída - Afastamento com prazo determinado - Licença para Tratamento de Saúde,74456,51,1999-02-01T00:00,PSDB,Titular
74456,https://dadosabertos.camara.leg.br/api/v2/deputados/74456,MANOEL SALVIANO,MANOEL SALVIANO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,CE,52,,https://www.camara.leg.br/internet/deputado/bandep/74456.jpg,2003-06-12T00:00,Suplência,Suplente,Saída - Afastamento sem prazo determinado - Afastamento de Suplente (automático),74456,51,1999-02-01T00:00,PSDB,Titular
74456,https://dadosabertos.camara.leg.br/api/v2/deputados/74456,MANOEL SALVIANO,MANOEL SALVIANO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,CE,52,,https://www.camara.leg.br/internet/deputado/bandep/74456.jpg,2003-06-16T00:00,Exercício,Suplente,Entrada - Reassunção,74456,51,1999-02-01T00:00,PSDB,Titular
74456,https://dadosabertos.camara.leg.br/api/v2/deputados/74456,MANOEL SALVIANO,MANOEL SALVIANO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,CE,52,,https://www.camara.leg.br/internet/deputado/bandep/74456.jpg,2003-06-16T00:00,Convocado,Suplente,Diverso - Convocação Eleito ou Suplente - Aguardando Convocação de Suplente,74456,51,1999-02-01T00:00,PSDB,Titular
74456,https://dadosabertos.camara.leg.br/api/v2/deputados/74456,MANOEL SALVIANO,MANOEL SALVIANO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,CE,52,,https://www.camara.leg.br/internet/deputado/bandep/74456.jpg,2003-06-16T00:00,Convocado,Suplente,Diverso - Convocação Eleito ou Suplente,74456,51,1999-02-01T00:00,PSDB,Titular
74456,https://dadosabertos.camara.leg.br/api/v2/deputados/74456,MANOEL SALVIANO,MANOEL SALVIANO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,CE,52,,https://www.camara.leg.br/internet/deputado/bandep/74456.jpg,2004-11-23T00:00,Suplência,Suplente,Saída - Afastamento sem prazo determinado - Afastamento de Suplente (automático),74456,51,1999-02-01T00:00,PSDB,Titular
74456,https://dadosabertos.camara.leg.br/api/v2/deputados/74456,MANOEL SALVIANO,MANOEL SALVIANO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,CE,52,,https://www.camara.leg.br/internet/deputado/bandep/74456.jpg,2004-12-03T00:00,Exercício,Suplente,Entrada - Reassunção,74456,51,1999-02-01T00:00,PSDB,Titular
74456,https://dadosabertos.camara.leg.br/api/v2/deputados/74456,MANOEL SALVIANO,MANOEL SALVIANO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,CE,52,,https://www.camara.leg.br/internet/deputado/bandep/74456.jpg,2004-12-03T00:00,Convocado,Suplente,Diverso - Convocação Eleito ou Suplente - Aguardando Convocação de Suplente,74456,51,1999-02-01T00:00,PSDB,Titular
74456,https://dadosabertos.camara.leg.br/api/v2/deputados/74456,MANOEL SALVIANO,MANOEL SALVIANO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,CE,52,,https://www.camara.leg.br/internet/deputado/bandep/74456.jpg,2004-12-03T00:00,Convocado,Suplente,Diverso - Convocação Eleito ou Suplente,74456,51,1999-02-01T00:00,PSDB,Titular
74456,https://dadosabertos.camara.leg.br/api/v2/deputados/74456,MANOEL SALVIANO,MANOEL SALVIANO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,CE,52,,https://www.camara.leg.br/internet/deputado/bandep/74456.jpg,2005-01-01T00:00,Exercício,Efetivado,Diverso - Alteração na Situação - Efetivação (Ato da Presidência),74456,51,1999-02-01T00:00,PSDB,Titular
74456,https://dadosabertos.camara.leg.br/api/v2/deputados/74456,MANOEL SALVIANO,MANOEL SALVIANO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,CE,52,,https://www.camara.leg.br/internet/deputado/bandep/74456.jpg,2007-01-31T00:00,Fim de Mandato,Efetivado,Saída - Afastamento definitivo - Término da Legislatura,74456,51,1999-02-01T00:00,PSDB,Titular
74456,https://dadosabertos.camara.leg.br/api/v2/deputados/74456,MANOEL SALVIANO,MANOEL SALVIANO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,CE,53,,https://www.camara.leg.br/internet/deputado/bandep/74456.jpg,2007-02-01T00:00,Exercício,Titular,Entrada - Posse de Eleito Titular - Posse na Sessão Preparatória / Nome no início da legislatura / Partido no início da legislatura,74456,51,1999-02-01T00:00,PSDB,Titular
74456,https://dadosabertos.camara.leg.br/api/v2/deputados/74456,MANOEL SALVIANO,MANOEL SALVIANO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,CE,53,,https://www.camara.leg.br/internet/deputado/bandep/74456.jpg,2011-01-31T23:59,Fim de Mandato,Titular,Saída - Afastamento definitivo - Término da Legislatura,74456,51,1999-02-01T00:00,PSDB,Titular
74456,https://dadosabertos.camara.leg.br/api/v2/deputados/74456,MANOEL SALVIANO,MANOEL SALVIANO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,CE,54,,https://www.camara.leg.br/internet/deputado/bandep/74456.jpg,2011-02-01T00:00,Exercício,Titular,Entrada - Posse de Eleito Titular - Posse na Sessão Preparatória / Nome no início da legislatura / Partido no início da legislatura,74456,51,1999-02-01T00:00,PSDB,Titular
74456,https://dadosabertos.camara.leg.br/api/v2/deputados/74456,MANOEL SALVIANO,MANOEL SALVIANO,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,CE,54,,https://www.camara.leg.br/internet/deputado/bandep/74456.jpg,2011-10-26T12:01,Exercício,Titular,Alteração de partido,74456,51,1999-02-01T00:00,PSDB,Titular
74456,https://dadosabertos.camara.leg.br/api/v2/deputados/74456,MANOEL SALVIANO,MANOEL SALVIANO,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,CE,54,,https://www.camara.leg.br/internet/deputado/bandep/74456.jpg,2015-01-31T23:59,Fim de Mandato,Titular,Saída - Afastamento definitivo - Término da Legislatura,74456,51,1999-02-01T00:00,PSDB,Titular
204469,https://dadosabertos.camara.leg.br/api/v2/deputados/204469,Manuel Marcos,Manuel Marcos,PRB,https://dadosabertos.camara.leg.br/api/v2/partidos/36815,AC,56,,https://www.camara.leg.br/internet/deputado/bandep/204469.jpg,2019-02-01T00:00,Exercício,Titular,Nome no início da legislatura / Partido no início da legislatura,204469,56,2019-02-01T00:00,PRB,
204469,https://dadosabertos.camara.leg.br/api/v2/deputados/204469,Manuel Marcos,Manuel Marcos,PRB,https://dadosabertos.camara.leg.br/api/v2/partidos/36815,AC,56,,https://www.camara.leg.br/internet/deputado/bandep/204469.jpg,2019-02-01T11:45,Exercício,Titular,Entrada - Posse de Eleito Titular - Posse na Sessão Preparatória,204469,56,2019-02-01T00:00,PRB,
204469,https://dadosabertos.camara.leg.br/api/v2/deputados/204469,Manuel Marcos,Manuel Marcos,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,AC,56,,https://www.camara.leg.br/internet/deputado/bandep/204469.jpg,2019-08-16T16:25,Exercício,Titular,Alteração de partido,204469,56,2019-02-01T00:00,PRB,
204469,https://dadosabertos.camara.leg.br/api/v2/deputados/204469,Manuel Marcos,Manuel Marcos,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,AC,56,,https://www.camara.leg.br/internet/deputado/bandep/204469.jpg,2020-11-05T00:00,Vacância,Não Eleito,Diverso - Decisão da Mesa - Perda de Mandato por Recontagem de Votos,204469,56,2019-02-01T00:00,PRB,
171622,https://dadosabertos.camara.leg.br/api/v2/deputados/171622,MANUEL ROSA NECA,MANUEL ROSA NECA,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,RJ,54,,https://www.camara.leg.br/internet/deputado/bandep/171622.jpg,2011-02-01T00:00,,,Nome no início da legislatura / Partido no início da legislatura,171622,54,2011-02-01T00:00,PR,
171622,https://dadosabertos.camara.leg.br/api/v2/deputados/171622,MANUEL ROSA NECA,MANUEL ROSA NECA,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,RJ,54,,https://www.camara.leg.br/internet/deputado/bandep/171622.jpg,2012-12-31T00:00,Convocado,Suplente,Diverso - Convocação Eleito ou Suplente - Aguardando Convocação de Suplente,171622,54,2011-02-01T00:00,PR,
171622,https://dadosabertos.camara.leg.br/api/v2/deputados/171622,MANUEL ROSA NECA,MANUEL ROSA NECA,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,RJ,54,,https://www.camara.leg.br/internet/deputado/bandep/171622.jpg,2012-12-31T00:00,Convocado,Suplente,Diverso - Convocação Eleito ou Suplente,171622,54,2011-02-01T00:00,PR,
171622,https://dadosabertos.camara.leg.br/api/v2/deputados/171622,MANUEL ROSA NECA,MANUEL ROSA NECA,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,RJ,54,,https://www.camara.leg.br/internet/deputado/bandep/171622.jpg,2013-01-03T15:05,Exercício,Efetivado,Entrada - Posse de Suplente - Posse como Titular,171622,54,2011-02-01T00:00,PR,
171622,https://dadosabertos.camara.leg.br/api/v2/deputados/171622,MANUEL ROSA NECA,MANUEL ROSA NECA,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,RJ,54,,https://www.camara.leg.br/internet/deputado/bandep/171622.jpg,2015-01-31T23:59,Fim de Mandato,Efetivado,Saída - Afastamento definitivo - Término da Legislatura,171622,54,2011-02-01T00:00,PR,
141492,https://dadosabertos.camara.leg.br/api/v2/deputados/141492,MANUELA D'ÁVILA,MANUELA D'ÁVILA,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,RS,53,,https://www.camara.leg.br/internet/deputado/bandep/141492.jpg,2007-02-01T00:00,Exercício,Titular,Entrada - Posse de Eleito Titular - Posse na Sessão Preparatória / Nome no início da legislatura / Partido no início da legislatura,141492,53,2007-02-01T00:00,PCdoB,Titular
141492,https://dadosabertos.camara.leg.br/api/v2/deputados/141492,MANUELA D'ÁVILA,MANUELA D'ÁVILA,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,RS,53,,https://www.camara.leg.br/internet/deputado/bandep/141492.jpg,2011-01-31T23:59,Fim de Mandato,Titular,Saída - Afastamento definitivo - Término da Legislatura,141492,53,2007-02-01T00:00,PCdoB,Titular
141492,https://dadosabertos.camara.leg.br/api/v2/deputados/141492,MANUELA D'ÁVILA,MANUELA D'ÁVILA,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,RS,54,,https://www.camara.leg.br/internet/deputado/bandep/141492.jpg,2011-02-01T00:00,Exercício,Titular,Entrada - Posse de Eleito Titular - Posse na Sessão Preparatória / Nome no início da legislatura / Partido no início da legislatura,141492,53,2007-02-01T00:00,PCdoB,Titular
141492,https://dadosabertos.camara.leg.br/api/v2/deputados/141492,MANUELA D'ÁVILA,MANUELA D'ÁVILA,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,RS,54,,https://www.camara.leg.br/internet/deputado/bandep/141492.jpg,2012-06-28T15:34,Licença,Titular,Saída - Afastamento com prazo determinado - Afastamento Conjunto Consecutivo - 7 dias de LTS e 120 dias de LIP,141492,53,2007-02-01T00:00,PCdoB,Titular
141492,https://dadosabertos.camara.leg.br/api/v2/deputados/141492,MANUELA D'ÁVILA,MANUELA D'ÁVILA,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,RS,54,,https://www.camara.leg.br/internet/deputado/bandep/141492.jpg,2012-11-02T00:00,Exercício,Titular,Entrada - Reassunção,141492,53,2007-02-01T00:00,PCdoB,Titular
141492,https://dadosabertos.camara.leg.br/api/v2/deputados/141492,MANUELA D'ÁVILA,MANUELA D'ÁVILA,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,RS,54,,https://www.camara.leg.br/internet/deputado/bandep/141492.jpg,2015-01-31T23:59,Fim de Mandato,Titular,Saída - Afastamento definitivo - Término da Legislatura,141492,53,2007-02-01T00:00,PCdoB,Titular
160565,https://dadosabertos.camara.leg.br/api/v2/deputados/160565,MARA GABRILLI,MARA GABRILLI,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,54,,https://www.camara.leg.br/internet/deputado/bandep/160565.jpg,2011-02-01T00:00,Exercício,Titular,Entrada - Posse de Eleito Titular - Posse na Sessão Preparatória / Nome no início da legislatura / Partido no início da legislatura,160565,54,2011-02-01T00:00,PSDB,Titular
160565,https://dadosabertos.camara.leg.br/api/v2/deputados/160565,MARA GABRILLI,MARA GABRILLI,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,54,,https://www.camara.leg.br/internet/deputado/bandep/160565.jpg,2015-01-31T23:59,Fim de Mandato,Titular,Saída - Afastamento definitivo - Término da Legislatura,160565,54,2011-02-01T00:00,PSDB,Titular
160565,https://dadosabertos.camara.leg.br/api/v2/deputados/160565,MARA GABRILLI,MARA GABRILLI,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,55,,https://www.camara.leg.br/internet/deputado/bandep/160565.jpg,2015-02-01T00:00,Exercício,Titular,Nome no início da legislatura / Partido no início da legislatura,160565,54,2011-02-01T00:00,PSDB,Titular
160565,https://dadosabertos.camara.leg.br/api/v2/deputados/160565,MARA GABRILLI,MARA GABRILLI,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,55,,https://www.camara.leg.br/internet/deputado/bandep/160565.jpg,2015-02-01T10:00,Exercício,Titular,Entrada - Posse de Eleito Titular - Posse na Sessão Preparatória,160565,54,2011-02-01T00:00,PSDB,Titular
160565,https://dadosabertos.camara.leg.br/api/v2/deputados/160565,MARA GABRILLI,MARA GABRILLI,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,55,,https://www.camara.leg.br/internet/deputado/bandep/160565.jpg,2019-01-31T23:59,Fim de Mandato,Titular,Saída - Afastamento definitivo - Término da Legislatura,160565,54,2011-02-01T00:00,PSDB,Titular
204471,https://dadosabertos.camara.leg.br/api/v2/deputados/204471,Mara Rocha,Mara Rocha,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,AC,56,,https://www.camara.leg.br/internet/deputado/bandep/204471.jpg,2019-02-01T00:00,Exercício,Titular,Nome no início da legislatura / Partido no início da legislatura,204471,56,2019-02-01T00:00,PSDB,
204471,https://dadosabertos.camara.leg.br/api/v2/deputados/204471,Mara Rocha,Mara Rocha,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,AC,56,,https://www.camara.leg.br/internet/deputado/bandep/204471.jpg,2019-02-01T11:45,Exercício,Titular,Entrada - Posse de Eleito Titular - Posse na Sessão Preparatória,204471,56,2019-02-01T00:00,PSDB,
204471,https://dadosabertos.camara.leg.br/api/v2/deputados/204471,Mara Rocha,Mara Rocha,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,AC,56,,https://www.camara.leg.br/internet/deputado/bandep/204471.jpg,2022-03-31T11:56,Exercício,Titular,Alteração de partido,204471,56,2019-02-01T00:00,PSDB,
204471,https://dadosabertos.camara.leg.br/api/v2/deputados/204471,Mara Rocha,Mara Rocha,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,AC,56,,https://www.camara.leg.br/internet/deputado/bandep/204471.jpg,2022-04-01T17:13,Exercício,Titular,Alteração de partido,204471,56,2019-02-01T00:00,PSDB,
204471,https://dadosabertos.camara.leg.br/api/v2/deputados/204471,Mara Rocha,Mara Rocha,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,AC,56,,https://www.camara.leg.br/internet/deputado/bandep/204471.jpg,2023-01-31T23:59,Fim de Mandato,Titular,Saída - Afastamento definitivo - Término da Legislatura,204471,56,2019-02-01T00:00,PSDB,
74124,https://dadosabertos.camara.leg.br/api/v2/deputados/74124,MARÇAL FILHO,MARÇAL FILHO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,MS,53,,https://www.camara.leg.br/internet/deputado/bandep/74124.jpg,2007-02-01T00:00,,,Nome no início da legislatura / Partido no início da legislatura,74124,50,1995-02-01T00:00,PMDB,
74124,https://dadosabertos.camara.leg.br/api/v2/deputados/74124,MARÇAL FILHO,MARÇAL FILHO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,MS,53,,https://www.camara.leg.br/internet/deputado/bandep/74124.jpg,2009-07-15T00:00,Convocado,Suplente,Diverso - Convocação Eleito ou Suplente - Aguardando Convocação de Suplente,74124,50,1995-02-01T00:00,PMDB,
74124,https://dadosabertos.camara.leg.br/api/v2/deputados/74124,MARÇAL FILHO,MARÇAL FILHO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,MS,53,,https://www.camara.leg.br/internet/deputado/bandep/74124.jpg,2009-07-15T00:00,Convocado,Suplente,Diverso - Convocação Eleito ou Suplente,74124,50,1995-02-01T00:00,PMDB,
