id,uri,nome,siglaPartido,uriPartido,siglaUf,idLegislatura,urlFoto,email
151208,https://dadosabertos.camara.leg.br/api/v2/deputados/151208,LAERCIO OLIVEIRA,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,SE,55,https://www.camara.leg.br/internet/deputado/bandep/151208.jpg,
151208,https://dadosabertos.camara.leg.br/api/v2/deputados/151208,LAERCIO OLIVEIRA,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,SE,55,https://www.camara.leg.br/internet/deputado/bandep/151208.jpg,
151208,https://dadosabertos.camara.leg.br/api/v2/deputados/151208,Laercio Oliveira,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,SE,56,https://www.camara.leg.br/internet/deputado/bandep/151208.jpg,
141478,https://dadosabertos.camara.leg.br/api/v2/deputados/141478,LAERTE BESSA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,DF,53,https://www.camara.leg.br/internet/deputado/bandep/141478.jpg,
141478,https://dadosabertos.camara.leg.br/api/v2/deputados/141478,LAERTE BESSA,S.PART.,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,DF,53,https://www.camara.leg.br/internet/deputado/bandep/141478.jpg,
141478,https://dadosabertos.camara.leg.br/api/v2/deputados/141478,LAERTE BESSA,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,DF,53,https://www.camara.leg.br/internet/deputado/bandep/141478.jpg,
141478,https://dadosabertos.camara.leg.br/api/v2/deputados/141478,LAERTE BESSA,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,DF,55,https://www.camara.leg.br/internet/deputado/bandep/141478.jpg,
141478,https://dadosabertos.camara.leg.br/api/v2/deputados/141478,Laerte Bessa,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,DF,56,https://www.camara.leg.br/internet/deputado/bandep/141478.jpg,
141478,https://dadosabertos.camara.leg.br/api/v2/deputados/141478,Laerte Bessa,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,DF,56,https://www.camara.leg.br/internet/deputado/bandep/141478.jpg,
141478,https://dadosabertos.camara.leg.br/api/v2/deputados/141478,LAERTE RODRIGUES DE BESSA,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,DF,55,https://www.camara.leg.br/internet/deputado/bandep/141478.jpg,
98057,https://dadosabertos.camara.leg.br/api/v2/deputados/98057,Lafayette de Andrada,PRB,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,MG,56,https://www.camara.leg.br/internet/deputado/bandep/98057.jpg,
98057,https://dadosabertos.camara.leg.br/api/v2/deputados/98057,Lafayette de Andrada,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,MG,56,https://www.camara.leg.br/internet/deputado/bandep/98057.jpg,
178894,https://dadosabertos.camara.leg.br/api/v2/deputados/178894,LAUDIVIO CARVALHO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,MG,55,https://www.camara.leg.br/internet/deputado/bandep/178894.jpg,
178894,https://dadosabertos.camara.leg.br/api/v2/deputados/178894,LAUDIVIO CARVALHO,SD,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,MG,55,https://www.camara.leg.br/internet/deputado/bandep/178894.jpg,
178894,https://dadosabertos.camara.leg.br/api/v2/deputados/178894,LAUDIVIO CARVALHO,PODE,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,MG,55,https://www.camara.leg.br/internet/deputado/bandep/178894.jpg,
74856,https://dadosabertos.camara.leg.br/api/v2/deputados/74856,LAURA CARNEIRO,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790,RJ,52,https://www.camara.leg.br/internet/deputado/bandep/74856.jpg,
74856,https://dadosabertos.camara.leg.br/api/v2/deputados/74856,LAURA CARNEIRO,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,RJ,55,https://www.camara.leg.br/internet/deputado/bandep/74856.jpg,
74856,https://dadosabertos.camara.leg.br/api/v2/deputados/74856,LAURA CARNEIRO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,RJ,55,https://www.camara.leg.br/internet/deputado/bandep/74856.jpg,
74856,https://dadosabertos.camara.leg.br/api/v2/deputados/74856,LAURA CARNEIRO,S.PART.,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,RJ,55,https://www.camara.leg.br/internet/deputado/bandep/74856.jpg,
74856,https://dadosabertos.camara.leg.br/api/v2/deputados/74856,LAURA CARNEIRO,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,RJ,55,https://www.camara.leg.br/internet/deputado/bandep/74856.jpg,
74856,https://dadosabertos.camara.leg.br/api/v2/deputados/74856,Laura Carneiro,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,RJ,56,https://www.camara.leg.br/internet/deputado/bandep/74856.jpg,
74856,https://dadosabertos.camara.leg.br/api/v2/deputados/74856,Laura Carneiro,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,RJ,56,https://www.camara.leg.br/internet/deputado/bandep/74856.jpg,
141479,https://dadosabertos.camara.leg.br/api/v2/deputados/141479,LAUREZ MOREIRA,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,TO,53,https://www.camara.leg.br/internet/deputado/bandep/141479.jpg,
141479,https://dadosabertos.camara.leg.br/api/v2/deputados/141479,LAUREZ MOREIRA,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,TO,54,https://www.camara.leg.br/internet/deputado/bandep/141479.jpg,
160534,https://dadosabertos.camara.leg.br/api/v2/deputados/160534,LAURIETE,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,ES,54,https://www.camara.leg.br/internet/deputado/bandep/160534.jpg,
160534,https://dadosabertos.camara.leg.br/api/v2/deputados/160534,Lauriete,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,ES,56,https://www.camara.leg.br/internet/deputado/bandep/160534.jpg,
160534,https://dadosabertos.camara.leg.br/api/v2/deputados/160534,Lauriete,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,ES,56,https://www.camara.leg.br/internet/deputado/bandep/160534.jpg,
160534,https://dadosabertos.camara.leg.br/api/v2/deputados/160534,Lauriete,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,ES,56,https://www.camara.leg.br/internet/deputado/bandep/160534.jpg,
74463,https://dadosabertos.camara.leg.br/api/v2/deputados/74463,LAVOISIER MAIA,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,RN,52,https://www.camara.leg.br/internet/deputado/bandep/74463.jpg,
74463,https://dadosabertos.camara.leg.br/api/v2/deputados/74463,LAVOISIER MAIA,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,RN,52,https://www.camara.leg.br/internet/deputado/bandep/74463.jpg,
141480,https://dadosabertos.camara.leg.br/api/v2/deputados/141480,LÁZARO BOTELHO,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,TO,53,https://www.camara.leg.br/internet/deputado/bandep/141480.jpg,
141480,https://dadosabertos.camara.leg.br/api/v2/deputados/141480,LÁZARO BOTELHO,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,TO,54,https://www.camara.leg.br/internet/deputado/bandep/141480.jpg,
141480,https://dadosabertos.camara.leg.br/api/v2/deputados/141480,LÁZARO BOTELHO,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,TO,55,https://www.camara.leg.br/internet/deputado/bandep/141480.jpg,
141480,https://dadosabertos.camara.leg.br/api/v2/deputados/141480,LÁZARO BOTELHO,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,TO,55,https://www.camara.leg.br/internet/deputado/bandep/141480.jpg,
141480,https://dadosabertos.camara.leg.br/api/v2/deputados/141480,Lázaro Botelho,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,TO,56,https://www.camara.leg.br/internet/deputado/bandep/141480.jpg,
178832,https://dadosabertos.camara.leg.br/api/v2/deputados/178832,LEANDRE,PV,https://dadosabertos.camara.leg.br/api/v2/partidos/36851,PR,55,https://www.camara.leg.br/internet/deputado/bandep/178832.jpg,
178832,https://dadosabertos.camara.leg.br/api/v2/deputados/178832,Leandre,PV,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,PR,56,https://www.camara.leg.br/internet/deputado/bandep/178832.jpg,
178832,https://dadosabertos.camara.leg.br/api/v2/deputados/178832,Leandre,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,PR,56,https://www.camara.leg.br/internet/deputado/bandep/178832.jpg,
141481,https://dadosabertos.camara.leg.br/api/v2/deputados/141481,LEANDRO SAMPAIO,PPS,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,RJ,53,https://www.camara.leg.br/internet/deputado/bandep/141481.jpg,
74367,https://dadosabertos.camara.leg.br/api/v2/deputados/74367,LEANDRO VILELA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,GO,52,https://www.camara.leg.br/internet/deputado/bandep/74367.jpg,
74367,https://dadosabertos.camara.leg.br/api/v2/deputados/74367,LEANDRO VILELA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,GO,53,https://www.camara.leg.br/internet/deputado/bandep/74367.jpg,
74367,https://dadosabertos.camara.leg.br/api/v2/deputados/74367,LEANDRO VILELA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,GO,54,https://www.camara.leg.br/internet/deputado/bandep/74367.jpg,
74367,https://dadosabertos.camara.leg.br/api/v2/deputados/74367,LEANDRO VILELA VELOSO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,GO,52,https://www.camara.leg.br/internet/deputado/bandep/74367.jpg,
204375,https://dadosabertos.camara.leg.br/api/v2/deputados/204375,Leda Sadala,AVANTE,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,AP,56,https://www.camara.leg.br/internet/deputado/bandep/204375.jpg,
204375,https://dadosabertos.camara.leg.br/api/v2/deputados/204375,Leda Sadala,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,AP,56,https://www.camara.leg.br/internet/deputado/bandep/204375.jpg,
141562,https://dadosabertos.camara.leg.br/api/v2/deputados/141562,LELO COIMBRA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,ES,53,https://www.camara.leg.br/internet/deputado/bandep/141562.jpg,
141562,https://dadosabertos.camara.leg.br/api/v2/deputados/141562,LELO COIMBRA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,ES,54,https://www.camara.leg.br/internet/deputado/bandep/141562.jpg,
141562,https://dadosabertos.camara.leg.br/api/v2/deputados/141562,LELO COIMBRA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,ES,55,https://www.camara.leg.br/internet/deputado/bandep/141562.jpg,
141562,https://dadosabertos.camara.leg.br/api/v2/deputados/141562,LELO COIMBRA,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,ES,55,https://www.camara.leg.br/internet/deputado/bandep/141562.jpg,
74455,https://dadosabertos.camara.leg.br/api/v2/deputados/74455,LÉO ALCÂNTARA,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,CE,52,https://www.camara.leg.br/internet/deputado/bandep/74455.jpg,
74455,https://dadosabertos.camara.leg.br/api/v2/deputados/74455,LEO ALCÂNTARA,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,CE,53,https://www.camara.leg.br/internet/deputado/bandep/74455.jpg,
74455,https://dadosabertos.camara.leg.br/api/v2/deputados/74455,LEO ALCÂNTARA,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,CE,53,https://www.camara.leg.br/internet/deputado/bandep/74455.jpg,
178825,https://dadosabertos.camara.leg.br/api/v2/deputados/178825,LEO DE BRITO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,AC,55,https://www.camara.leg.br/internet/deputado/bandep/178825.jpg,
178825,https://dadosabertos.camara.leg.br/api/v2/deputados/178825,LEO DE BRITO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,AC,56,https://www.camara.leg.br/internet/deputado/bandep/178825.jpg,
204359,https://dadosabertos.camara.leg.br/api/v2/deputados/204359,Léo Moraes,PODE,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,RO,56,https://www.camara.leg.br/internet/deputado/bandep/204359.jpg,
204547,https://dadosabertos.camara.leg.br/api/v2/deputados/204547,Léo Motta,PSL,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,MG,56,https://www.camara.leg.br/internet/deputado/bandep/204547.jpg,
204547,https://dadosabertos.camara.leg.br/api/v2/deputados/204547,Léo Motta,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,MG,56,https://www.camara.leg.br/internet/deputado/bandep/204547.jpg,
204547,https://dadosabertos.camara.leg.br/api/v2/deputados/204547,Léo Motta,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,MG,56,https://www.camara.leg.br/internet/deputado/bandep/204547.jpg,
204547,https://dadosabertos.camara.leg.br/api/v2/deputados/204547,Léo Motta,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,MG,56,https://www.camara.leg.br/internet/deputado/bandep/204547.jpg,
179385,https://dadosabertos.camara.leg.br/api/v2/deputados/179385,LÉO OLIVEIRA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,SP,54,https://www.camara.leg.br/internet/deputado/bandep/179385.jpg,
141452,https://dadosabertos.camara.leg.br/api/v2/deputados/141452,LÉO VIVAS,PRB,https://dadosabertos.camara.leg.br/api/v2/partidos/36815,RJ,53,https://www.camara.leg.br/internet/deputado/bandep/141452.jpg,
73473,https://dadosabertos.camara.leg.br/api/v2/deputados/73473,LEODEGAR TISCOSKI,PPB,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,SC,52,https://www.camara.leg.br/internet/deputado/bandep/73473.jpg,
73473,https://dadosabertos.camara.leg.br/api/v2/deputados/73473,LEODEGAR TISCOSKI,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,SC,52,https://www.camara.leg.br/internet/deputado/bandep/73473.jpg,
73716,https://dadosabertos.camara.leg.br/api/v2/deputados/73716,LEOMAR QUINTANILHA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,TO,54,https://www.camara.leg.br/internet/deputado/bandep/73716.jpg,
122195,https://dadosabertos.camara.leg.br/api/v2/deputados/122195,LEONARDO GADELHA,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,PB,54,https://www.camara.leg.br/internet/deputado/bandep/122195.jpg,
122195,https://dadosabertos.camara.leg.br/api/v2/deputados/122195,Leonardo Gadelha,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,PB,56,https://www.camara.leg.br/internet/deputado/bandep/122195.jpg,
74155,https://dadosabertos.camara.leg.br/api/v2/deputados/74155,LEONARDO MATTOS,PV,https://dadosabertos.camara.leg.br/api/v2/partidos/36851,MG,52,https://www.camara.leg.br/internet/deputado/bandep/74155.jpg,
74156,https://dadosabertos.camara.leg.br/api/v2/deputados/74156,LEONARDO MONTEIRO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,52,https://www.camara.leg.br/internet/deputado/bandep/74156.jpg,
74156,https://dadosabertos.camara.leg.br/api/v2/deputados/74156,LEONARDO MONTEIRO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,53,https://www.camara.leg.br/internet/deputado/bandep/74156.jpg,
74156,https://dadosabertos.camara.leg.br/api/v2/deputados/74156,LEONARDO MONTEIRO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,54,https://www.camara.leg.br/internet/deputado/bandep/74156.jpg,
74156,https://dadosabertos.camara.leg.br/api/v2/deputados/74156,LEONARDO MONTEIRO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,55,https://www.camara.leg.br/internet/deputado/bandep/74156.jpg,
74156,https://dadosabertos.camara.leg.br/api/v2/deputados/74156,Leonardo Monteiro,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,56,https://www.camara.leg.br/internet/deputado/bandep/74156.jpg,
74254,https://dadosabertos.camara.leg.br/api/v2/deputados/74254,LEONARDO PICCIANI,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RJ,52,https://www.camara.leg.br/internet/deputado/bandep/74254.jpg,
74254,https://dadosabertos.camara.leg.br/api/v2/deputados/74254,LEONARDO PICCIANI,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RJ,53,https://www.camara.leg.br/internet/deputado/bandep/74254.jpg,
74254,https://dadosabertos.camara.leg.br/api/v2/deputados/74254,LEONARDO PICCIANI,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RJ,54,https://www.camara.leg.br/internet/deputado/bandep/74254.jpg,
74254,https://dadosabertos.camara.leg.br/api/v2/deputados/74254,LEONARDO PICCIANI,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,RJ,55,https://www.camara.leg.br/internet/deputado/bandep/74254.jpg,
74254,https://dadosabertos.camara.leg.br/api/v2/deputados/74254,LEONARDO PICCIANI,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,RJ,55,https://www.camara.leg.br/internet/deputado/bandep/74254.jpg,
74254,https://dadosabertos.camara.leg.br/api/v2/deputados/74254,Leonardo Picciani,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,RJ,56,https://www.camara.leg.br/internet/deputado/bandep/74254.jpg,
141482,https://dadosabertos.camara.leg.br/api/v2/deputados/141482,LEONARDO QUINTÃO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,MG,53,https://www.camara.leg.br/internet/deputado/bandep/141482.jpg,
141482,https://dadosabertos.camara.leg.br/api/v2/deputados/141482,LEONARDO QUINTÃO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,MG,54,https://www.camara.leg.br/internet/deputado/bandep/141482.jpg,
141482,https://dadosabertos.camara.leg.br/api/v2/deputados/141482,LEONARDO QUINTÃO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,MG,55,https://www.camara.leg.br/internet/deputado/bandep/141482.jpg,
141482,https://dadosabertos.camara.leg.br/api/v2/deputados/141482,LEONARDO QUINTÃO,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,MG,55,https://www.camara.leg.br/internet/deputado/bandep/141482.jpg,
74368,https://dadosabertos.camara.leg.br/api/v2/deputados/74368,LEONARDO VILELA,PPB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,GO,52,https://www.camara.leg.br/internet/deputado/bandep/74368.jpg,
74368,https://dadosabertos.camara.leg.br/api/v2/deputados/74368,LEONARDO VILELA,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,GO,52,https://www.camara.leg.br/internet/deputado/bandep/74368.jpg,
74368,https://dadosabertos.camara.leg.br/api/v2/deputados/74368,LEONARDO VILELA,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,GO,52,https://www.camara.leg.br/internet/deputado/bandep/74368.jpg,
74368,https://dadosabertos.camara.leg.br/api/v2/deputados/74368,LEONARDO VILELA,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,GO,53,https://www.camara.leg.br/internet/deputado/bandep/74368.jpg,
74368,https://dadosabertos.camara.leg.br/api/v2/deputados/74368,LEONARDO VILELA,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,GO,54,https://www.camara.leg.br/internet/deputado/bandep/74368.jpg,
74299,https://dadosabertos.camara.leg.br/api/v2/deputados/74299,LEÔNIDAS CRISTINO,PPS,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,CE,52,https://www.camara.leg.br/internet/deputado/bandep/74299.jpg,
74299,https://dadosabertos.camara.leg.br/api/v2/deputados/74299,LEÔNIDAS CRISTINO,PROS,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,CE,55,https://www.camara.leg.br/internet/deputado/bandep/74299.jpg,
74299,https://dadosabertos.camara.leg.br/api/v2/deputados/74299,LEÔNIDAS CRISTINO,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,CE,55,https://www.camara.leg.br/internet/deputado/bandep/74299.jpg,
74299,https://dadosabertos.camara.leg.br/api/v2/deputados/74299,Leônidas Cristino,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,CE,56,https://www.camara.leg.br/internet/deputado/bandep/74299.jpg,
160663,https://dadosabertos.camara.leg.br/api/v2/deputados/160663,LEOPOLDO MEYER,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,PR,54,https://www.camara.leg.br/internet/deputado/bandep/160663.jpg,
160663,https://dadosabertos.camara.leg.br/api/v2/deputados/160663,LEOPOLDO MEYER,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,PR,55,https://www.camara.leg.br/internet/deputado/bandep/160663.jpg,
92102,https://dadosabertos.camara.leg.br/api/v2/deputados/92102,Leur Lomanto Júnior,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,BA,56,https://www.camara.leg.br/internet/deputado/bandep/92102.jpg,
92102,https://dadosabertos.camara.leg.br/api/v2/deputados/92102,Leur Lomanto Júnior,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,BA,56,https://www.camara.leg.br/internet/deputado/bandep/92102.jpg,
139285,https://dadosabertos.camara.leg.br/api/v2/deputados/139285,LÍDICE DA MATA,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,BA,53,https://www.camara.leg.br/internet/deputado/bandep/139285.jpg,
139285,https://dadosabertos.camara.leg.br/api/v2/deputados/139285,Lídice da Mata,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,BA,56,https://www.camara.leg.br/internet/deputado/bandep/139285.jpg,
160533,https://dadosabertos.camara.leg.br/api/v2/deputados/160533,LILIAM SÁ,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,RJ,54,https://www.camara.leg.br/internet/deputado/bandep/160533.jpg,
160533,https://dadosabertos.camara.leg.br/api/v2/deputados/160533,LILIAM SÁ,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,RJ,54,https://www.camara.leg.br/internet/deputado/bandep/160533.jpg,
160533,https://dadosabertos.camara.leg.br/api/v2/deputados/160533,LILIAM SÁ,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,RJ,54,https://www.camara.leg.br/internet/deputado/bandep/160533.jpg,
160533,https://dadosabertos.camara.leg.br/api/v2/deputados/160533,LILIAM SÁ,PROS,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,RJ,54,https://www.camara.leg.br/internet/deputado/bandep/160533.jpg,
74585,https://dadosabertos.camara.leg.br/api/v2/deputados/74585,LINCOLN PORTELA,PSL,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,MG,52,https://www.camara.leg.br/internet/deputado/bandep/74585.jpg,
74585,https://dadosabertos.camara.leg.br/api/v2/deputados/74585,LINCOLN PORTELA,PL*,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,MG,52,https://www.camara.leg.br/internet/deputado/bandep/74585.jpg,
74585,https://dadosabertos.camara.leg.br/api/v2/deputados/74585,LINCOLN PORTELA,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,MG,52,https://www.camara.leg.br/internet/deputado/bandep/74585.jpg,
74585,https://dadosabertos.camara.leg.br/api/v2/deputados/74585,LINCOLN PORTELA,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,MG,53,https://www.camara.leg.br/internet/deputado/bandep/74585.jpg,
74585,https://dadosabertos.camara.leg.br/api/v2/deputados/74585,LINCOLN PORTELA,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,MG,54,https://www.camara.leg.br/internet/deputado/bandep/74585.jpg,
74585,https://dadosabertos.camara.leg.br/api/v2/deputados/74585,LINCOLN PORTELA,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,MG,55,https://www.camara.leg.br/internet/deputado/bandep/74585.jpg,
74585,https://dadosabertos.camara.leg.br/api/v2/deputados/74585,LINCOLN PORTELA,PRB,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,MG,55,https://www.camara.leg.br/internet/deputado/bandep/74585.jpg,
74585,https://dadosabertos.camara.leg.br/api/v2/deputados/74585,LINCOLN PORTELA,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,MG,55,https://www.camara.leg.br/internet/deputado/bandep/74585.jpg,
74585,https://dadosabertos.camara.leg.br/api/v2/deputados/74585,Lincoln Portela,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MG,56,https://www.camara.leg.br/internet/deputado/bandep/74585.jpg,
74585,https://dadosabertos.camara.leg.br/api/v2/deputados/74585,Lincoln Portela,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MG,56,https://www.camara.leg.br/internet/deputado/bandep/74585.jpg,
74858,https://dadosabertos.camara.leg.br/api/v2/deputados/74858,LINDBERG FARIAS,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RJ,52,https://www.camara.leg.br/internet/deputado/bandep/74858.jpg,
141483,https://dadosabertos.camara.leg.br/api/v2/deputados/141483,LINDOMAR GARÇON,PV,https://dadosabertos.camara.leg.br/api/v2/partidos/36851,RO,53,https://www.camara.leg.br/internet/deputado/bandep/141483.jpg,
141483,https://dadosabertos.camara.leg.br/api/v2/deputados/141483,LINDOMAR GARÇON,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36851,RO,53,https://www.camara.leg.br/internet/deputado/bandep/141483.jpg,
141483,https://dadosabertos.camara.leg.br/api/v2/deputados/141483,LINDOMAR GARÇON,PV,https://dadosabertos.camara.leg.br/api/v2/partidos/36851,RO,53,https://www.camara.leg.br/internet/deputado/bandep/141483.jpg,
141483,https://dadosabertos.camara.leg.br/api/v2/deputados/141483,LINDOMAR GARÇON,PV,https://dadosabertos.camara.leg.br/api/v2/partidos/36851,RO,54,https://www.camara.leg.br/internet/deputado/bandep/141483.jpg,
141483,https://dadosabertos.camara.leg.br/api/v2/deputados/141483,LINDOMAR GARÇON,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36815,RO,55,https://www.camara.leg.br/internet/deputado/bandep/141483.jpg,
141483,https://dadosabertos.camara.leg.br/api/v2/deputados/141483,LINDOMAR GARÇON,PRB,https://dadosabertos.camara.leg.br/api/v2/partidos/36815,RO,55,https://www.camara.leg.br/internet/deputado/bandep/141483.jpg,
74800,https://dadosabertos.camara.leg.br/api/v2/deputados/74800,LINO ROSSI,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,MT,52,https://www.camara.leg.br/internet/deputado/bandep/74800.jpg,
74800,https://dadosabertos.camara.leg.br/api/v2/deputados/74800,LINO ROSSI,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,MT,52,https://www.camara.leg.br/internet/deputado/bandep/74800.jpg,
74800,https://dadosabertos.camara.leg.br/api/v2/deputados/74800,LINO ROSSI,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,MT,52,https://www.camara.leg.br/internet/deputado/bandep/74800.jpg,
74800,https://dadosabertos.camara.leg.br/api/v2/deputados/74800,LINO ROSSI,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,MT,52,https://www.camara.leg.br/internet/deputado/bandep/74800.jpg,
74800,https://dadosabertos.camara.leg.br/api/v2/deputados/74800,LINO ROSSI,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,MT,52,https://www.camara.leg.br/internet/deputado/bandep/74800.jpg,
