deputado_id,event_date,old_bloc,new_bloc,n_pre,n_post,sim_old_pre,sim_old_post,delta_sim_old,conf_old_pre,conf_old_post,delta_conf,left_vocab_pre,left_vocab_post,right_vocab_pre,right_vocab_post,delta_left_vocab,delta_right_vocab,ideo_distance,is_rightward,bloc_change,group,sim_new_pre,sim_new_post,delta_sim_new,vocab_shift
204414,2019-08-16 16:25:00+00:00,Right,Right,14,22,0.84869194,0.83019257,0.018499374,0.32966084862070905,0.36595554227275,-0.036294693652040966,0.007551732602639985,0.005454612921394208,0.0340175963423627,0.04232889582399783,-0.0020971196812457774,0.008311299481635129,0.0,False,False,switcher,,,,0.010408419162880905
204441,2022-04-05 17:54:00+00:00,Right,Right,178,107,0.86089396,0.86994004,-0.009046078,0.31298781437753637,0.27039820865364317,0.0425896057238932,0.0218316090196838,0.020406657085483816,0.024171672678160144,0.019971314916756598,-0.0014249519341999854,-0.004200357761403546,0.15600000000000003,False,False,switcher,,,,-0.0027754058272035607
204455,2022-02-23 00:00:00+00:00,Right,,107,187,0.8873843,0.87957275,0.0078115463,0.3375505778175121,0.2965072227148573,0.04104335510265478,0.009043147764388715,0.011201956704079825,0.009879929879546192,0.010741163130872512,0.0021588089396911096,0.0008612332513263203,,False,True,switcher,,,,-0.0012975756883647892
204460,2022-02-23 00:00:00+00:00,Right,,75,28,0.87683237,0.8814973,-0.0046649575,0.28736670020974514,0.34605593070249213,-0.05868923049274699,0.016524025820972916,0.023705971855628498,0.00893419696892788,0.008115499020339551,0.007181946034655582,-0.0008186979485883296,,False,True,switcher,,,,-0.008000643983243912
204466,2022-04-06 12:17:00+00:00,Center,Right,19,13,0.8457479,0.8548692,-0.009121299,0.18618765400395826,0.19187640065091344,-0.005688746646955178,0.0009615232006312919,0.002971711832471326,0.02559214997093306,0.004482217945086739,0.002010188631840034,-0.021109932025846323,0.258,True,True,switcher,0.8485755920410156,0.857897162437439,0.00932157039642334,-0.023120120657686358
204472,2022-03-17 15:19:00+00:00,Right,Right,12,45,0.8770432,0.8700236,0.0070195794,0.24240382596831253,0.30281494668989034,-0.06041112072157781,0.014356859684859585,0.007934053569122116,0.010272637096708623,0.0038395000668047124,-0.00642280611573747,-0.006433137029903911,0.16499999999999998,True,False,switcher,,,,-1.0330914166441565e-05
204473,2022-02-23 00:00:00+00:00,Right,,60,50,0.90818626,0.88899565,0.01919061,0.3840813861966373,0.4051392941856838,-0.021057907989046498,0.008176245947081632,0.008189161724493998,0.005241000178087206,0.018671426788460295,1.291577741236588e-05,0.01343042661037309,,False,True,switcher,,,,0.013417510832960724
204481,2019-05-22 17:05:00+00:00,Right,Right,24,11,0.87901145,0.88479847,-0.005787015,0.32362125583611157,0.40724369573242813,-0.08362243989631657,0.005707586059011858,0.00762869456038549,0.005197042377472572,0.012751789585322417,0.0019211085013736322,0.007554747207849845,0.009000000000000008,True,False,switcher,,,,0.0056336387064762124
204514,2022-02-23 00:00:00+00:00,Right,,160,49,0.8870535,0.88272035,0.0043331385,0.34806052287833567,0.31814072841483226,0.029919794463503402,0.012787599548725154,0.017978538110344937,0.008033372676278624,0.008476596999242362,0.005190938561619783,0.0004432243229637381,,False,True,switcher,,,,-0.004747714238656045
204520,2022-02-23 00:00:00+00:00,Right,,18,17,0.8951896,0.9039857,-0.008796096,0.2710879031934625,0.3546655235551583,-0.0835776203616958,0.008359244112621088,0.007366033663577844,0.0028835143298744834,0.00918193258320478,-0.000993210449043244,0.006298418253330296,,False,True,switcher,,,,0.00729162870237354
204534,2021-09-28 19:32:00+00:00,Left,Left,21,15,0.8979198,0.8791459,0.018773854,0.47797523849417045,0.577378528161948,-0.09940328966777756,0.007385744444871588,0.012003637866301552,0.009716926450691499,0.00839374446969079,0.004617893421429964,-0.0013231819810007091,0.07500000000000001,False,False,switcher,,,,-0.0059410754024306735
204544,2019-08-21 11:25:00+00:00,Right,,146,82,0.8513637,0.8505692,0.0007945299,0.4296390794644211,0.2724693229591793,0.1571697565052418,0.016930377787634183,0.022460255368521625,0.00680750705570549,0.008096718008602394,0.005529877580887441,0.0012892109528969044,,False,True,switcher,,,,-0.004240666627990537
204545,2022-02-23 00:00:00+00:00,Right,,48,26,0.8985773,0.89067453,0.007902741,0.3328219917760807,0.32707813736092023,0.005743854415160454,0.015495209175389837,0.015644784394521275,0.007846737074244051,0.00661817244649829,0.0001495752191314377,-0.0012285646277457613,,False,True,switcher,,,,-0.001378139846877199
204546,2022-02-23 00:00:00+00:00,Right,,45,25,0.8812264,0.8714736,0.00975281,0.3631466697379864,0.41742175763539435,-0.054275087897407925,0.006352046575850977,0.005591642535220662,0.008119950436701476,0.014678249101547717,-0.0007604040406303152,0.006558298664846241,,False,True,switcher,,,,0.007318702705476556
204556,2019-05-22 17:05:00+00:00,Right,Right,23,113,0.87512994,0.86782664,0.0073032975,0.2695409129832435,0.3052348668844158,-0.035693953901172304,0.007332231458222298,0.005542662364429522,0.014057084621889064,0.011050953833040196,-0.0017895690937927752,-0.0030061307888488674,0.009000000000000008,True,False,switcher,,,,-0.0012165616950560922
204556,2022-02-25 00:00:00+00:00,Right,Right,116,58,0.87425715,0.8629424,0.01131475,0.25505263221939983,0.34326825530122446,-0.08821562308182462,0.0037770504921738465,0.007750644457615136,0.013415138770487021,0.010893931588174406,0.0039735939654412895,-0.0025212071823126157,0.034999999999999976,False,False,switcher,,,,-0.006494801147753905
204572,2019-08-16 16:25:00+00:00,Right,Right,59,77,0.8530752,0.85678446,-0.0037092566,0.46769825314372476,0.3793158811221221,0.08838237202160265,0.0037414323125788515,0.004037971666829093,0.009547433170307963,0.03028775373156097,0.00029653935425024173,0.020740320561253005,0.0,False,False,switcher,,,,0.020443781207002763
204572,2022-03-15 13:34:00+00:00,Right,Right,90,118,0.8490012,0.855944,-0.006942749,0.334138584539595,0.3727330434944899,-0.038594458954894884,0.010692490209201582,0.012767638730984764,0.020580327508515173,0.01272654313169782,0.0020751485217831815,-0.007853784376817354,0.009000000000000008,True,False,switcher,,,,-0.009928932898600536
204576,2019-08-16 16:25:00+00:00,Right,Right,11,29,0.857181,0.88323873,-0.02605772,0.3076275285023117,0.3616188397308829,-0.053991311228571204,0.0064944310904253505,0.0011529900876272468,0.004924190091017944,0.05381213891981138,-0.0053414410027981035,0.04888794882879344,0.0,False,False,switcher,,,,0.05422938983159154
213274,2022-04-06 10:35:00+00:00,Left,Right,55,22,0.8934262,0.8904442,0.0029819608,0.38987643674249906,0.31909559163833745,0.0707808451041616,0.001327097896393553,0.000693087079660138,0.025118091330021148,0.009378484397496672,-0.0006340108167334151,-0.015739606932524478,0.827,True,True,switcher,0.8947396874427795,0.8906503319740295,-0.00408935546875,-0.015105596115791063
4927,2007-04-23 00:00:00+00:00,Right,Right,15,131,0.8527052,0.8747966,-0.022091448,0.18642603220736914,0.2349061020387555,-0.04848006983138636,0.0028973350808213197,0.002099263734223523,0.001231236296171361,0.015200386345066427,-0.0007980713465977965,0.013969150048895065,0.02200000000000002,True,False,switcher,,,,0.014767221395492861
4930,2013-10-08 17:07:00+00:00,Right,Right,121,85,0.85411376,0.8271934,0.026920378,0.28998927210389547,0.26038100625756616,0.029608265846329307,0.0027805030708082583,0.005203316663226967,0.007556266578954397,0.005654156377183671,0.0024228135924187085,-0.0019021102017707263,0.265,True,False,switcher,,,,-0.004324923794189434
4930,2015-12-08 11:00:00+00:00,Right,Right,203,144,0.81814903,0.8411931,-0.02304405,0.24418836017605428,0.1881966947212074,0.05599166545484688,0.004027362681630778,0.007899937754143,0.006180116335913487,0.008749633318771509,0.0038725750725122224,0.0025695169828580215,0.16600000000000004,False,False,switcher,,,,-0.001303058089654201
4931,2012-10-16 12:01:00+00:00,Right,Center,271,367,0.87678975,0.86842585,0.008363903,0.20252865665990955,0.19967417201427168,0.002854484645637867,0.0019671545320145887,0.001847875483772464,0.007408650863400569,0.0049478795004226465,-0.00011927904824212462,-0.0024607713629779225,0.28400000000000003,False,True,switcher,0.8784198760986328,0.8678422570228577,-0.010577619075775146,-0.002341492314735798
62881,2018-04-11 16:40:00+00:00,Right,Center,15,41,0.8842733,0.888978,-0.004704714,0.207920968936604,0.20878845231789595,-0.0008674833812919447,0.001092896174863388,0.004255731348756649,0.013227547849263265,0.005870040867622791,0.003162835173893261,-0.0073575069816404735,0.525,False,True,switcher,0.8837783932685852,0.8886982798576355,0.004919886589050293,-0.010520342155533734
64960,2003-09-17 17:49:00+00:00,Center,Left,20,29,0.88913095,0.89235866,-0.0032277107,0.3201805289243255,0.22534132491694225,0.09483920400738327,0.007533328164600774,0.008584863378556653,0.012365739436564408,0.012700885002790664,0.0010515352139558792,0.00033514556622625535,0.55,False,True,switcher,0.8910382390022278,0.8952965140342712,0.004258275032043457,-0.0007163896477296238
64960,2005-10-06 16:56:00+00:00,Left,Left,43,19,0.8934873,0.88331366,0.010173619,0.45890090120751126,0.5053007725381934,-0.04639987133068213,0.0026607428448449403,0.006764421531148739,0.013610409363667085,0.015520555239129648,0.004103678686303799,0.0019101458754625638,0.138,False,False,switcher,,,,-0.002193532810841235
65551,2003-09-11 17:57:00+00:00,Left,Right,40,65,0.8902813,0.8929709,-0.0026896,0.6401121175089353,0.5104193276940102,0.12969278981492505,0.01343417476065167,0.011721148127396346,0.011268485325242618,0.007886779427927532,-0.0017130266332553244,-0.0033817058973150856,1.279,True,True,switcher,0.8884649276733398,0.8900548815727234,0.001589953899383545,-0.0016686792640597612
65551,2005-10-10 16:00:00+00:00,Right,Left,64,39,0.89615405,0.89363253,0.002521515,0.168101891889953,0.1294215821347907,0.03868030975516229,0.010560603485077156,0.01295821577719011,0.006477947110444515,0.005359391333238604,0.002397612292112954,-0.001118555777205911,1.0270000000000001,False,True,switcher,0.8990403413772583,0.897659957408905,-0.0013803839683532715,-0.003516168069318865
66828,2016-03-17 13:12:00+00:00,Right,Right,19,11,0.8474526,0.8837048,-0.0362522,0.2973105195932983,0.30390812017833735,-0.006597600585039054,0.0008593054006467589,0.002788622420524261,0.0026649636467954677,0.007630704365750215,0.001929317019877502,0.004965740718954748,0.24900000000000005,True,False,switcher,,,,0.0030364236990772456
67138,2018-12-11 10:29:00+00:00,Right,Right,47,62,0.87446856,0.86747396,0.006994605,0.12020088001534585,0.1646218287562251,-0.04442094874087926,0.015000518042629996,0.009383901089474653,0.004336595805450615,0.006753311918242295,-0.0056166169531553425,0.0024167161127916807,0.09700000000000009,False,False,switcher,,,,0.008033333065947022
68731,2013-10-02 17:04:00+00:00,Right,Center,46,22,0.879484,0.885145,-0.0056610107,0.42792336499969297,0.38518339801781454,0.04273996698187843,0.0009150898973727642,0.0035690389201474613,0.01882414610489285,0.01871594842032616,0.002653949022774697,-0.00010819768456669238,0.272,False,True,switcher,0.8792974948883057,0.8846352100372314,0.005337715148925781,-0.0027621467073413895
69871,2022-04-05 12:29:00+00:00,Right,Left,20,91,0.84851915,0.8142484,0.034270763,0.23402183378377378,0.23430906010082908,-0.0002872263170553002,0.003497322623828648,0.022647745058020453,0.027786384465601333,0.05145044805461846,0.019150422434191804,0.023664063589017126,0.536,False,True,switcher,0.8471078872680664,0.8115465044975281,-0.03556138277053833,0.0045136411548253215
72912,2018-03-09 11:55:00+00:00,Center,,100,72,0.8627093,0.8501723,0.012537003,0.21350136523731603,0.21324377058708416,0.00025759465023186823,0.005374939362019073,0.007259730258492953,0.01660122779573195,0.011822787535848672,0.0018847908964738803,-0.0047784402598832765,,False,True,switcher,,,,-0.006663231156357157
73416,2003-08-25 17:42:00+00:00,Left,Center,59,111,0.88611066,0.8871998,-0.0010891557,0.425834385764573,0.3232074478512868,0.1026269379132862,0.0029519105779434165,0.003483007714809126,0.008044362615263253,0.01150128248425711,0.0005310971368657096,0.003456919868993857,0.782,True,True,switcher,0.8873250484466553,0.8866683840751648,-0.0006566643714904785,0.0029258227321281474
73424,2003-06-02 00:00:00+00:00,Right,Right,34,111,0.8914095,0.89389974,-0.0024902225,0.3184153649544658,0.28030227992178536,0.03811308503268046,0.004330491218609783,0.005813469421282882,0.030539950469952882,0.026244398763421477,0.001482978202673099,-0.0042955517065314044,0.11499999999999999,False,False,switcher,,,,-0.0057785299092045035
73434,2018-04-03 18:44:00+00:00,Right,Right,111,24,0.83545184,0.8431671,-0.007715285,0.27424811979505737,0.25930878448386613,0.014939335311191237,0.002031212828275064,0.00444898249261798,0.008859583291355593,0.0032086441421676176,0.002417769664342916,-0.005650939149187975,0.398,True,False,switcher,,,,-0.008068708813530891
73437,2018-04-09 16:00:00+00:00,Right,Center,21,32,0.8377287,0.8740592,-0.03633052,0.28371820277281656,0.22113166887044566,0.0625865339023709,0.006039760632039222,0.009163494279497766,0.01985106328856329,0.007307226608617187,0.0031237336474585443,-0.012543836679946102,0.246,False,True,switcher,0.8316801190376282,0.8723399639129639,0.04065984487533569,-0.015667570327404647
73437,2018-05-21 11:16:00+00:00,Center,Center,29,24,0.8481004,0.8660521,-0.017951667,0.24184556458422013,0.29686546210215775,-0.05501989751793762,0.008075731485330504,0.0077446073809236465,0.018059840245479238,0.005290342225695053,-0.00033112410440685764,-0.012769498019784185,0.0,False,False,switcher,,,,-0.012438373915377329
73441,2003-06-02 00:00:00+00:00,Right,Right,32,61,0.84218574,0.767109,0.07507676,0.38829089073423606,0.5947423302911283,-0.20645143955689227,0.003950971146846668,0.0022687446210636554,0.03528940422174223,0.07240486933580532,-0.0016822265257830124,0.03711546511406309,0.11499999999999999,False,False,switcher,,,,0.0387976916398461
73460,2004-10-06 14:50:00+00:00,Center,,22,11,0.85198057,0.8551697,-0.0031891465,0.4992265172800229,0.3633396815832224,0.1358868356968005,0.0034419636426616636,6.966213862765588e-05,0.0032033977325025705,0.0030267749892547904,-0.0033723015040340075,-0.00017662274324778014,,False,True,switcher,,,,0.0031956787607862274
73466,2019-04-05 00:00:00+00:00,Left,Center,25,23,0.87260306,0.8688776,0.003725469,0.37846969637535693,0.4636455196353266,-0.08517582325996964,0.0036792149083198413,0.00627395378948174,0.018465382167588272,0.004676340333272469,0.0025947388811618987,-0.013789041834315802,0.27799999999999997,True,True,switcher,0.8730114698410034,0.8681920766830444,-0.004819393157958984,-0.016383780715477702
73472,2007-04-23 00:00:00+00:00,Right,Right,12,11,0.8898476,0.8722931,0.017554462,0.13492249701008877,0.184501500653095,-0.04957900364300624,0.001915760625517269,0.00705020143566489,0.011846245667175537,0.006814414060095886,0.005134440810147621,-0.005031831607079651,0.02200000000000002,True,False,switcher,,,,-0.010166272417227272
73472,2007-08-21 18:32:00+00:00,Right,Center,15,10,0.8759982,0.87292325,0.003074944,0.17426149136692742,0.2042719708755954,-0.030010479508667975,0.005783174539410959,0.00041666666666666664,0.005199528639388137,0.010159756788522495,-0.005366507872744292,0.004960228149134357,0.525,False,True,switcher,0.8757947087287903,0.8763828277587891,0.0005881190299987793,0.01032673602187865
73483,2003-06-02 00:00:00+00:00,Right,Right,23,59,0.8711851,0.8778049,-0.0066197515,0.16664568741524785,0.2706039071622692,-0.10395821974702132,0.011931583275554682,0.011314520055611406,0.01362764070471575,0.020389361076324688,-0.0006170632199432764,0.006761720371608939,0.11499999999999999,False,False,switcher,,,,0.007378783591552215
73507,2003-10-13 17:28:00+00:00,Center,Center,29,22,0.87927324,0.8949093,-0.015636086,0.36346083913025634,0.39756319316721084,-0.034102354036954496,0.007876826163027494,0.005042507534200125,0.009383214731398847,0.004766443011979771,-0.0028343186288273692,-0.004616771719419076,0.027999999999999997,False,False,switcher,,,,-0.0017824530905917067
73531,2005-10-04 15:24:00+00:00,Left,Left,62,115,0.89875597,0.8896752,0.009080768,0.7654438570837706,0.7230890694176656,0.04235478766610501,0.019856948553012586,0.013120137089138069,0.0047234415840489204,0.005876727282897369,-0.0067368114638745175,0.0011532856988484483,0.10499999999999998,False,False,switcher,,,,0.007890097162722966
73542,2003-10-07 17:23:00+00:00,Center,Right,17,52,0.8851765,0.88293105,0.0022454262,0.33238445373369985,0.3436152829551863,-0.011230829221486438,0.006249560969679927,0.002825532082498916,0.0030416135077722573,0.009173546752377535,-0.003424028887181011,0.006131933244605278,0.566,True,True,switcher,0.8841136693954468,0.882461428642273,-0.0016522407531738281,0.009555962131786288
73542,2007-04-23 00:00:00+00:00,Right,Right,21,52,0.87628186,0.87361485,0.0026670098,0.23488734561660968,0.16268934588468895,0.07219799973192073,0.006376964081919408,0.0009561703498683321,0.007273056360836904,0.0055802245818761705,-0.005420793732051075,-0.0016928317789607333,0.02200000000000002,True,False,switcher,,,,0.003727961953090342
73574,2004-02-10 18:45:00+00:00,Right,Right,64,25,0.8806459,0.8760817,0.004564166,0.23006806023775064,0.23357873410505167,-0.0035106738673010285,0.011807996577607324,0.019929821225079122,0.004344971513223693,0.015093142762090337,0.008121824647471798,0.010748171248866643,0.07200000000000006,True,False,switcher,,,,0.0026263466013948453
73579,2003-10-29 17:34:00+00:00,Center,,118,144,0.8663539,0.87130994,-0.004956007,0.3688264209310047,0.3057974195648597,0.06302900136614503,0.003211099222863761,0.004873536326210174,0.002763749696829881,0.005288963692534541,0.0016624371033464127,0.00252521399570466,,False,True,switcher,,,,0.0008627768923582472
73579,2005-03-22 15:17:00+00:00,Right,,138,76,0.87858635,0.8619699,0.016616464,0.25803741782681194,0.26428110456806214,-0.006243686741250198,0.004394630126209418,0.004395660116103246,0.003574938773135867,0.0035549991944679106,1.029989893827979e-06,-1.9939578667956502e-05,,False,True,switcher,,,,-2.096956856178448e-05
73586,2005-07-08 00:00:00+00:00,Left,Left,34,20,0.8853412,0.8903964,-0.005055189,0.5212598363335088,0.47387587479361504,0.04738396153989377,0.01439421407425381,0.0022181959178219036,0.009745681566522628,0.004972508071316446,-0.012176018156431906,-0.004773173495206182,0.23199999999999998,False,False,switcher,,,,0.007402844661225724
73586,2022-04-01 17:49:00+00:00,Left,Left,55,15,0.8674032,0.87905383,-0.011650622,0.5994040045975926,0.5053116811561487,0.09409232344144391,0.011396848227976372,0.0019801980198019802,0.013755787197702894,0.00953857052604535,-0.009416650208174391,-0.004217216671657545,0.16099999999999998,True,False,switcher,,,,0.005199433536516846
73603,2005-10-05 15:50:00+00:00,Left,Left,17,46,0.8706042,0.87797207,-0.0073678493,0.6802667857495532,0.6685397851975399,0.011727000552013367,0.010519958900970303,0.00977454239934759,0.004255888841640957,0.004414419065088223,-0.0007454165016227126,0.00015853022344726637,0.16499999999999992,False,False,switcher,,,,0.000903946725069979
73653,2007-01-25 00:00:00+00:00,Right,Right,38,34,0.8963272,0.88611865,0.010208547,0.23921646364324461,0.23042632083803438,0.008790142805210233,0.005892014214477685,0.0038919895406706855,0.011632086858592816,0.007065502642584387,-0.0020000246738069993,-0.004566584216008429,0.0030000000000000027,True,False,switcher,,,,-0.00256655954220143
73655,2013-10-01 16:18:00+00:00,Left,Center,67,51,0.89223003,0.8974379,-0.0052078366,0.5161905691346528,0.5692542800241422,-0.05306371088948947,0.008889939879453834,0.009767420536151112,0.008151703171189049,0.0037785168228396753,0.0008774806566972781,-0.004373186348349373,0.5599999999999999,True,True,switcher,0.8919640779495239,0.8970407247543335,0.00507664680480957,-0.005250667005046651
73663,2003-10-14 14:06:00+00:00,Center,Left,10,12,0.88084507,0.8872109,-0.0063658357,0.5141902088212118,0.5564380017069717,-0.04224779288575986,0.0037818969564937465,0.007803354663411877,0.0049579063906127025,0.003791798437540964,0.004021457706918131,-0.0011661079530717387,0.782,False,True,switcher,0.8777198791503906,0.8847808837890625,0.007061004638671875,-0.00518756565998987
73666,2003-08-07 17:36:00+00:00,Center,Right,15,29,0.8829378,0.8508818,0.032055974,0.338490082204433,0.436189798190656,-0.09769971598622301,0.0006456857870956646,0.0033780500954808538,0.012740490904168197,0.011504565062067906,0.002732364308385189,-0.001235925842100291,0.28,True,True,switcher,0.8801873326301575,0.8482046723365784,-0.0319826602935791,-0.00396829015048548
73676,2007-01-25 00:00:00+00:00,Right,Right,14,55,0.87563425,0.8584564,0.01717788,0.26210644686223333,0.19621478856125016,0.06589165830098317,0.002232142857142857,0.0038399480880925993,0.012165526213579874,0.00837557649964081,0.0016078052309497423,-0.003789949713939063,0.0030000000000000027,True,False,switcher,,,,-0.0053977549448888055
73676,2011-11-03 18:39:00+00:00,Right,Center,27,23,0.8833485,0.87341034,0.00993818,0.27856893522388443,0.18939823825127916,0.08917069697260527,0.002527933904999994,0.001182736402159401,0.011253107918780076,0.017097992219230355,-0.0013451975028405927,0.005844884300450279,0.371,False,True,switcher,0.884858250617981,0.873222291469574,-0.011635959148406982,0.007190081803290872
73682,2013-10-01 16:13:00+00:00,Left,Center,17,14,0.8786976,0.8477927,0.03090489,0.6544940715688943,0.6239486173689668,0.03054545419992749,0.012062180139945226,0.011535630513860836,0.006683196509578591,0.024272586945748634,-0.0005265496260843903,0.017589390436170044,0.506,True,True,switcher,0.88032466173172,0.8490978479385376,-0.031226813793182373,0.018115940062254435
73682,2014-04-24 00:00:00+00:00,Center,Center,13,11,0.8808186,0.8560066,0.024811983,0.2419609590059717,0.23806011592845752,0.0039008430775141767,0.0007468259895444361,0.015185084159491461,0.012092672265942746,0.027700020992020312,0.014438258169947026,0.015607348726077566,0.0,False,False,switcher,,,,0.0011690905561305403
73788,2018-12-11 10:29:00+00:00,Right,Right,17,23,0.8210283,0.84983087,-0.028802574,0.29303097107130904,0.270757399378464,0.02227357169284505,0.0,0.0006476901776981799,0.005868736383442266,0.01725244247238022,,0.011383706088937955,0.09700000000000009,False,False,switcher,,,,0.011383706088937955
73808,2011-10-26 12:55:00+00:00,Right,Right,10,12,0.8341962,0.89024067,-0.05604446,0.19685602050770964,0.49690035381338277,-0.30004433330567315,0.008052487941101803,0.004995963533212583,0.01527680611438748,0.015056126319760263,-0.0030565244078892195,-0.00022067979462721786,0.14200000000000002,False,False,switcher,,,,0.0028358446132620016
73825,2004-08-03 11:33:00+00:00,Right,Right,148,159,0.8815815,0.88014346,0.0014380217,0.2876142303068405,0.3050481881328262,-0.01743395782598567,0.0034745318525643124,0.002604901643125619,0.01015096530967453,0.00968904984763572,-0.0008696302094386935,-0.00046191546203881023,0.295,False,False,switcher,,,,0.0004077147473998833
73875,2009-10-13 19:34:00+00:00,Right,Right,39,13,0.8843691,0.8748805,0.009488583,0.15293511592289383,0.1541271845741434,-0.0011920686512495726,0.0024971295302058136,0.005254449343354442,0.007100302833910072,0.003711033366987669,0.002757319813148628,-0.0033892694669224034,0.24100000000000005,False,False,switcher,,,,-0.0061465892800710315
73883,2007-04-23 00:00:00+00:00,Right,Right,16,103,0.7864176,0.84781307,-0.061395466,0.33630040862166133,0.25007967009328413,0.0862207385283772,0.002172957251082251,0.0045664811538344,0.023157281655271644,0.03368598839087215,0.002393523902752149,0.010528706735600503,0.02200000000000002,True,False,switcher,,,,0.008135182832848354
73889,2003-06-02 00:00:00+00:00,Right,Right,16,38,0.8868106,0.8745895,0.012221098,0.32853910619570614,0.2773758744847414,0.05116323171096476,0.003735640025606964,0.0019080601739462435,0.022411927049282385,0.030591553309807673,-0.0018275798516607206,0.008179626260525288,0.11499999999999999,False,False,switcher,,,,0.010007206112186008
73891,2018-05-21 11:16:00+00:00,Center,Center,52,53,0.8448534,0.8290815,0.015771925,0.2860858920453938,0.24720933329148792,0.03887655875390589,0.003079919431952631,0.004644908860676883,0.007190041695218464,0.01012742842022645,0.0015649894287242515,0.002937386725007986,0.0,False,False,switcher,,,,0.0013723972962837346
73932,2003-06-02 00:00:00+00:00,Right,Right,22,37,0.89687514,0.8928072,0.0040679574,0.3441421306413176,0.27535017564000575,0.06879195500131186,0.006003376055110077,0.008550882475901113,0.01110270922381981,0.013431811330142082,0.0025475064207910363,0.0023291021063222717,0.11499999999999999,False,False,switcher,,,,-0.00021840431446876456
73933,2003-09-09 17:51:00+00:00,Right,Right,25,33,0.87835455,0.8961144,-0.01775986,0.33000874586862516,0.31590066538186085,0.014108080486764318,0.0032265824730472394,0.0065589242444487675,0.02441417136469741,0.014276210723205101,0.003332341771401528,-0.010137960641492309,0.08200000000000002,True,False,switcher,,,,-0.013470302412893837
73933,2005-02-02 16:02:00+00:00,Right,Center,35,46,0.89572537,0.8903853,0.0053400397,0.32945834562163817,0.2877571905051882,0.04170115511644995,0.0066740609254330495,0.004677333061393247,0.009960792942382177,0.009846972876046921,-0.0019967278640398026,-0.00011382006633525558,0.39,False,True,switcher,0.8980521559715271,0.8925792574882507,-0.005472898483276367,0.001882907797704547
73933,2005-02-28 11:13:00+00:00,Center,,34,48,0.89754415,0.89290065,0.0046435,0.30395976514446255,0.3266730235459196,-0.022713258401457048,0.006422461941006402,0.004482444183835195,0.010253757440687536,0.009436682339544967,-0.0019400177571712073,-0.0008170751011425687,,False,True,switcher,,,,0.0011229426560286386
73933,2005-03-09 00:00:00+00:00,Center,,35,48,0.89788514,0.89345187,0.0044332743,0.31458697530813046,0.3140772129676187,0.0005097623405117546,0.006455413244856436,0.004390405374691123,0.010610143591732827,0.009182495736674153,-0.002065007870165313,-0.0014276478550586738,,False,True,switcher,,,,0.000637360015106639
73933,2006-12-22 18:21:00+00:00,Right,Center,27,32,0.90155905,0.89498234,0.006576717,0.21224084414308522,0.21730851040927301,-0.0050676662661877925,0.007502900363317688,0.00647400847868947,0.010359346374116278,0.012036175687727219,-0.0010288918846282184,0.0016768293136109405,0.42500000000000004,False,True,switcher,0.9033643007278442,0.8961173295974731,-0.007246971130371094,0.002705721198239159
73933,2009-08-25 19:00:00+00:00,Center,Right,23,15,0.8809175,0.888157,-0.0072395205,0.36731857239877147,0.32748040325023103,0.03983816914854044,0.007648634779989589,0.005703374545875945,0.03774843140951116,0.006200490496078156,-0.0019452602341136441,-0.031547940913433006,0.42500000000000004,True,True,switcher,0.8778497576713562,0.8882454037666321,0.010395646095275879,-0.029602680679319364
73934,2004-05-19 09:36:00+00:00,Right,Right,66,40,0.852413,0.87903005,-0.02661705,0.29851789094955444,0.2937571605375283,0.004760730412026126,0.0029579674801040565,0.0037145491035418324,0.007379135818937484,0.010713379999764783,0.0007565816234377759,0.0033342441808272994,0.36700000000000005,True,False,switcher,,,,0.0025776625573895235
73934,2007-09-27 14:38:00+00:00,Right,Right,84,56,0.8643395,0.8712115,-0.006872058,0.31962474227367144,0.3199184327656695,-0.0002936904919980665,0.0011761815025280054,0.002119148849647734,0.011010091138929727,0.01170551612420129,0.0009429673471197286,0.000695424985271564,0.24900000000000005,False,False,switcher,,,,-0.0002475423618481646
73934,2007-10-09 18:00:00+00:00,Right,Right,88,52,0.86501086,0.870604,-0.005593121,0.3209095684910832,0.3177667030509725,0.0031428654401107203,0.0011227187069585507,0.0022821602996206366,0.011406450257335955,0.01108824876884241,0.0011594415926620858,-0.0003182014884935448,0.24900000000000005,True,False,switcher,,,,-0.0014776430811556307
73934,2011-10-26 22:08:00+00:00,Right,Right,54,117,0.86180854,0.85901195,0.0027965903,0.29022655867626984,0.3287523371968964,-0.03852577852062655,0.0035669569963030228,0.0037625706066384515,0.008430853506692752,0.009552795693493528,0.00019561361033542876,0.0011219421868007753,0.30100000000000005,False,False,switcher,,,,0.0009263285764653465
73934,2017-10-31 17:23:00+00:00,Right,Center,11,11,0.8691355,0.8648665,0.004269004,0.3603480173912625,0.35834349412588795,0.002004523265374536,0.0,0.0021645021645021645,0.010342598577892695,0.010421949301406008,,7.935072351331236e-05,0.232,False,True,switcher,0.8652772903442383,0.8610140085220337,-0.00426328182220459,7.935072351331236e-05
73936,2005-02-14 10:06:00+00:00,Left,Center,24,19,0.8738058,0.8915088,-0.017702997,0.5750099624946632,0.5789902133101535,-0.00398025081549036,0.006510838346707283,0.0028178472393725787,0.008118608453021106,0.010125128242995537,-0.0036929911073347046,0.0020065197899744314,0.55,True,True,switcher,0.8743934631347656,0.8907840847969055,0.016390621662139893,0.005699510897309136
